geneId,Family,Family_Binding
Glyma.15G150500,RAV,No
Glyma.15G152000,RAV,No
Glyma.15G152200,RAV,Yes
Glyma.15G152400,RAV,Yes
Glyma.15G152700,RAV,No
Glyma.15G154900,RAV,No
Glyma.15G156100,RAV,No
Glyma.15G156400,RAV,Yes
Glyma.15G156900,RAV,Yes
Glyma.15G157700,RAV,No
Glyma.15G158200,RAV,Yes
Glyma.15G159200,RAV,No
Glyma.15G160300,RAV,Yes
Glyma.15G160700,RAV,Yes
Glyma.15G160900,RAV,No
Glyma.15G162600,RAV,No
Glyma.15G162800,RAV,Yes
Glyma.15G163900,RAV,Yes
Glyma.15G165000,RAV,No
Glyma.15G167800,RAV,Yes
Glyma.15G168200,RAV,No
Glyma.15G168500,RAV,No
Glyma.15G169600,RAV,Yes
Glyma.15G170500,RAV,Yes
Glyma.15G170700,RAV,Yes
Glyma.15G171000,RAV,Yes
Glyma.15G171100,RAV,No
Glyma.15G172800,RAV,No
Glyma.15G174200,RAV,Yes
Glyma.15G177900,RAV,No
Glyma.15G178400,RAV,No
Glyma.15G179600,RAV,Yes
Glyma.15G181600,RAV,No
Glyma.15G182800,RAV,No
Glyma.15G185000,RAV,No
Glyma.15G185200,RAV,Yes
Glyma.15G186300,RAV,No
Glyma.15G190500,RAV,No
Glyma.15G192700,RAV,No
Glyma.15G193000,RAV,Yes
Glyma.15G194300,RAV,No
Glyma.15G194600,RAV,No
Glyma.15G197100,RAV,No
Glyma.15G197800,RAV,No
Glyma.15G199700,RAV,No
Glyma.15G201200,RAV,No
Glyma.15G201400,RAV,Yes
Glyma.15G201600,RAV,No
Glyma.15G203100,RAV,No
Glyma.15G203500,RAV,Yes
Glyma.15G205900,RAV,No
Glyma.15G206100,RAV,No
Glyma.15G206800,RAV,No
Glyma.15G209300,RAV,Yes
Glyma.15G210100,RAV,Yes
Glyma.15G212100,RAV,No
Glyma.15G212400,RAV,No
Glyma.15G213400,RAV,No
Glyma.15G213700,RAV,No
Glyma.15G215400,RAV,No
Glyma.15G217400,RAV,No
Glyma.15G219100,RAV,Yes
Glyma.15G219400,RAV,Yes
Glyma.15G222300,RAV,No
Glyma.15G223900,RAV,No
Glyma.15G228400,RAV,No
Glyma.15G229600,RAV,No
Glyma.15G234100,RAV,No
Glyma.15G236100,RAV,No
Glyma.15G237800,RAV,No
Glyma.15G238600,RAV,No
Glyma.15G239200,RAV,No
Glyma.15G239500,RAV,Yes
Glyma.15G239600,RAV,No
Glyma.15G239700,RAV,No
Glyma.15G241100,RAV,No
Glyma.15G242200,RAV,No
Glyma.15G242900,RAV,No
Glyma.15G243000,RAV,No
Glyma.15G245600,RAV,No
Glyma.15G247900,RAV,Yes
Glyma.15G248200,RAV,Yes
Glyma.15G248300,RAV,Yes
Glyma.15G249800,RAV,Yes
Glyma.15G250100,RAV,No
Glyma.15G250800,RAV,Yes
Glyma.15G251500,RAV,No
Glyma.15G251600,RAV,No
Glyma.15G252200,RAV,Yes
Glyma.15G253000,RAV,Yes
Glyma.15G253300,RAV,No
Glyma.15G253700,RAV,Yes
Glyma.15G254100,RAV,No
Glyma.15G256000,RAV,No
Glyma.15G256300,RAV,Yes
Glyma.15G258200,RAV,No
Glyma.15G261100,RAV,No
Glyma.15G261900,RAV,No
Glyma.15G263000,RAV,No
Glyma.15G264200,RAV,No
Glyma.15G264300,RAV,No
Glyma.15G267700,RAV,No
Glyma.15G268500,RAV,No
Glyma.15G270000,RAV,Yes
Glyma.15G270100,RAV,No
Glyma.15G270900,RAV,No
Glyma.15G271000,RAV,No
Glyma.15G271200,RAV,Yes
Glyma.15G271500,RAV,No
Glyma.15G271800,RAV,No
Glyma.15G272700,RAV,No
Glyma.15G272800,RAV,No
Glyma.15G273600,RAV,Yes
Glyma.15G274200,RAV,No
Glyma.15G274300,RAV,No
Glyma.15G274600,RAV,No
Glyma.15G275600,RAV,Yes
Glyma.15G275700,RAV,Yes
Glyma.15G275900,RAV,Yes
Glyma.15G276100,RAV,Yes
Glyma.15G276400,RAV,Yes
Glyma.16G004400,RAV,No
Glyma.16G004800,RAV,No
Glyma.16G007700,RAV,Yes
Glyma.16G008500,RAV,No
Glyma.16G008900,RAV,No
Glyma.16G009100,RAV,Yes
Glyma.16G010000,RAV,No
Glyma.16G012100,RAV,No
Glyma.16G012700,RAV,No
Glyma.16G013500,RAV,No
Glyma.16G013900,RAV,Yes
Glyma.16G014100,RAV,Yes
Glyma.16G014200,RAV,No
Glyma.16G014500,RAV,No
Glyma.16G014700,RAV,No
Glyma.16G016100,RAV,Yes
Glyma.16G016200,RAV,No
Glyma.16G017500,RAV,No
Glyma.16G017600,RAV,Yes
Glyma.16G018300,RAV,No
Glyma.16G018500,RAV,No
Glyma.16G019700,RAV,No
Glyma.16G019900,RAV,No
Glyma.16G020300,RAV,Yes
Glyma.16G020500,RAV,Yes
Glyma.16G021200,RAV,No
Glyma.16G021300,RAV,Yes
Glyma.16G021400,RAV,No
Glyma.16G022000,RAV,Yes
Glyma.16G023000,RAV,No
Glyma.16G023200,RAV,Yes
Glyma.16G024200,RAV,Yes
Glyma.16G024500,RAV,No
Glyma.16G026400,RAV,Yes
Glyma.16G027700,RAV,No
Glyma.16G028100,RAV,No
Glyma.16G028500,RAV,No
Glyma.16G028700,RAV,No
Glyma.16G028800,RAV,No
Glyma.16G031100,RAV,No
Glyma.16G032400,RAV,Yes
Glyma.16G033000,RAV,Yes
Glyma.16G034626,RAV,Yes
Glyma.16G035000,RAV,No
Glyma.16G037100,RAV,No
Glyma.16G037600,RAV,No
Glyma.16G037900,RAV,No
Glyma.16G039600,RAV,No
Glyma.16G039900,RAV,No
Glyma.16G040400,RAV,No
Glyma.16G040900,RAV,Yes
Glyma.16G041100,RAV,No
Glyma.16G041200,RAV,No
Glyma.16G042000,RAV,No
Glyma.16G042900,RAV,No
Glyma.16G043100,RAV,Yes
Glyma.16G043500,RAV,No
Glyma.16G043800,RAV,No
Glyma.16G044600,RAV,No
Glyma.16G044900,RAV,No
Glyma.16G047300,RAV,No
Glyma.16G047600,RAV,No
Glyma.16G051300,RAV,Yes
Glyma.16G051600,RAV,Yes
Glyma.16G051800,RAV,No
Glyma.16G052900,RAV,No
Glyma.16G054400,RAV,No
Glyma.16G055000,RAV,No
Glyma.16G055100,RAV,Yes
Glyma.16G055900,RAV,No
Glyma.16G059500,RAV,Yes
Glyma.16G059700,RAV,No
Glyma.16G061400,RAV,No
Glyma.16G061800,RAV,No
Glyma.16G062000,RAV,No
Glyma.16G062600,RAV,No
Glyma.16G063200,RAV,Yes
Glyma.16G064100,RAV,No
Glyma.16G064200,RAV,Yes
Glyma.16G068000,RAV,No
Glyma.16G068200,RAV,Yes
Glyma.16G069300,RAV,No
Glyma.16G073400,RAV,No
Glyma.16G074600,RAV,No
Glyma.16G076400,RAV,Yes
Glyma.16G077200,RAV,Yes
Glyma.16G077900,RAV,Yes
Glyma.16G078800,RAV,Yes
Glyma.16G080800,RAV,No
Glyma.16G081200,RAV,No
Glyma.16G081400,RAV,No
Glyma.16G082200,RAV,No
Glyma.16G085600,RAV,No
Glyma.16G087300,RAV,Yes
Glyma.16G089700,RAV,No
Glyma.16G091700,RAV,No
Glyma.16G093900,RAV,No
Glyma.16G094300,RAV,No
Glyma.16G095100,RAV,No
Glyma.16G095700,RAV,No
Glyma.16G095900,RAV,No
Glyma.16G096600,RAV,No
Glyma.16G097200,RAV,No
Glyma.16G101800,RAV,No
Glyma.16G103900,RAV,Yes
Glyma.16G107300,RAV,No
Glyma.16G109300,RAV,No
Glyma.16G109700,RAV,No
Glyma.16G109900,RAV,Yes
Glyma.16G111500,RAV,Yes
Glyma.16G115600,RAV,No
Glyma.16G117700,RAV,No
Glyma.16G118800,RAV,No
Glyma.16G118900,RAV,Yes
Glyma.16G122500,RAV,No
Glyma.16G127300,RAV,No
Glyma.16G128900,RAV,No
Glyma.16G129900,RAV,No
Glyma.16G130300,RAV,Yes
Glyma.16G130400,RAV,No
Glyma.16G131700,RAV,No
Glyma.16G131800,RAV,Yes
Glyma.16G132500,RAV,Yes
Glyma.16G133500,RAV,No
Glyma.16G135200,RAV,Yes
Glyma.16G136600,RAV,No
Glyma.16G137000,RAV,Yes
Glyma.16G137200,RAV,No
Glyma.16G141100,RAV,Yes
Glyma.16G142100,RAV,No
Glyma.16G142500,RAV,No
Glyma.16G143200,RAV,No
Glyma.16G143600,RAV,No
Glyma.16G144700,RAV,No
Glyma.16G145100,RAV,No
Glyma.16G145200,RAV,Yes
Glyma.16G145500,RAV,No
Glyma.16G145600,RAV,No
Glyma.16G145800,RAV,No
Glyma.16G145900,RAV,Yes
Glyma.16G146500,RAV,No
Glyma.16G147500,RAV,No
Glyma.16G147600,RAV,Yes
Glyma.16G148600,RAV,No
Glyma.16G152600,RAV,Yes
Glyma.16G153000,RAV,No
Glyma.16G153400,RAV,Yes
Glyma.16G153500,RAV,Yes
Glyma.16G154200,RAV,No
Glyma.16G154700,RAV,Yes
Glyma.16G155300,RAV,No
Glyma.16G156100,RAV,Yes
Glyma.16G156200,RAV,Yes
Glyma.16G156400,RAV,Yes
Glyma.16G157100,RAV,No
Glyma.16G157400,RAV,No
Glyma.16G158700,RAV,No
Glyma.16G159100,RAV,No
Glyma.16G159300,RAV,No
Glyma.16G159500,RAV,No
Glyma.16G164200,RAV,Yes
Glyma.16G164400,RAV,Yes
Glyma.16G164800,RAV,No
Glyma.16G165000,RAV,No
Glyma.16G165200,RAV,Yes
Glyma.16G165500,RAV,Yes
Glyma.16G165800,RAV,Yes
Glyma.16G167300,RAV,Yes
Glyma.16G168000,RAV,Yes
Glyma.16G169700,RAV,No
Glyma.16G170000,RAV,No
Glyma.16G170100,RAV,No
Glyma.16G172200,RAV,Yes
Glyma.16G172600,RAV,Yes
Glyma.16G173000,RAV,No
Glyma.16G175500,RAV,No
Glyma.16G175600,RAV,No
Glyma.16G176600,RAV,Yes
Glyma.16G177900,RAV,Yes
Glyma.16G178900,RAV,No
Glyma.16G179100,RAV,No
Glyma.16G179500,RAV,Yes
Glyma.16G180200,RAV,No
Glyma.16G180300,RAV,No
Glyma.16G180500,RAV,No
Glyma.16G188800,RAV,No
Glyma.16G189100,RAV,No
Glyma.16G195600,RAV,No
Glyma.16G197300,RAV,No
Glyma.16G200400,RAV,Yes
Glyma.16G200900,RAV,No
Glyma.16G202700,RAV,No
Glyma.16G203100,RAV,No
Glyma.16G204600,RAV,No
Glyma.16G205100,RAV,No
Glyma.16G205200,RAV,No
Glyma.16G207700,RAV,No
Glyma.16G207800,RAV,Yes
Glyma.16G208600,RAV,Yes
Glyma.16G209800,RAV,Yes
Glyma.16G209900,RAV,Yes
Glyma.16G210800,RAV,No
Glyma.16G211100,RAV,No
Glyma.16G211400,RAV,No
Glyma.16G212400,RAV,No
Glyma.16G212600,RAV,Yes
Glyma.16G212900,RAV,No
Glyma.16G213200,RAV,No
Glyma.16G213400,RAV,No
Glyma.16G213700,RAV,No
Glyma.16G213900,RAV,No
Glyma.16G214100,RAV,No
Glyma.16G214500,RAV,No
Glyma.16G214669,RAV,No
Glyma.16G214800,RAV,No
Glyma.16G215000,RAV,No
Glyma.16G215100,RAV,No
Glyma.16G217900,RAV,No
Glyma.16G218000,RAV,No
Glyma.16G218500,RAV,No
Glyma.16G219500,RAV,Yes
Glyma.16G220200,RAV,Yes
Glyma.16G220600,RAV,Yes
Glyma.16G220700,RAV,No
Glyma.16G220900,RAV,Yes
Glyma.16G221100,RAV,No
Glyma.17G002400,RAV,Yes
Glyma.17G003000,RAV,No
Glyma.17G003200,RAV,No
Glyma.17G003900,RAV,No
Glyma.17G005000,RAV,No
Glyma.17G005100,RAV,No
Glyma.17G006200,RAV,No
Glyma.17G007400,RAV,Yes
Glyma.17G007900,RAV,Yes
Glyma.17G008000,RAV,No
Glyma.17G008600,RAV,Yes
Glyma.17G009400,RAV,Yes
Glyma.17G010200,RAV,No
Glyma.17G010500,RAV,No
Glyma.17G011400,RAV,Yes
Glyma.17G012000,RAV,No
Glyma.17G012100,RAV,Yes
Glyma.17G012600,RAV,No
Glyma.17G013000,RAV,Yes
Glyma.17G013600,RAV,No
Glyma.17G015100,RAV,Yes
Glyma.17G015600,RAV,Yes
Glyma.17G016200,RAV,No
Glyma.17G017000,RAV,No
Glyma.17G018200,RAV,Yes
Glyma.17G019400,RAV,No
Glyma.17G019500,RAV,No
Glyma.17G021100,RAV,No
Glyma.17G021500,RAV,No
Glyma.17G022800,RAV,No
Glyma.17G023000,RAV,Yes
Glyma.17G025900,RAV,No
Glyma.17G027300,RAV,No
Glyma.17G029600,RAV,No
Glyma.17G030000,RAV,No
Glyma.17G030100,RAV,No
Glyma.17G030200,RAV,Yes
Glyma.17G030300,RAV,No
Glyma.17G030400,RAV,Yes
Glyma.17G030500,RAV,No
Glyma.17G032600,RAV,No
Glyma.17G033400,RAV,Yes
Glyma.17G034900,RAV,No
Glyma.17G035400,RAV,Yes
Glyma.17G037700,RAV,No
Glyma.17G038800,RAV,No
Glyma.17G039200,RAV,No
Glyma.17G040700,RAV,No
Glyma.17G042100,RAV,Yes
Glyma.17G042300,RAV,No
Glyma.17G044500,RAV,Yes
Glyma.17G046300,RAV,No
Glyma.17G046500,RAV,Yes
Glyma.17G047600,RAV,No
Glyma.17G048100,RAV,Yes
Glyma.17G048900,RAV,No
Glyma.17G050600,RAV,No
Glyma.17G051100,RAV,No
Glyma.17G052400,RAV,Yes
Glyma.17G052800,RAV,Yes
Glyma.17G056900,RAV,Yes
Glyma.17G057100,RAV,No
Glyma.17G058600,RAV,No
Glyma.17G059800,RAV,No
Glyma.17G060400,RAV,Yes
Glyma.17G061300,RAV,No
Glyma.17G061800,RAV,No
Glyma.17G062500,RAV,No
Glyma.17G062900,RAV,No
Glyma.17G063500,RAV,Yes
Glyma.17G064100,RAV,No
Glyma.17G064600,RAV,No
Glyma.17G065000,RAV,No
Glyma.17G065100,RAV,Yes
Glyma.17G065200,RAV,No
Glyma.17G065300,RAV,No
Glyma.17G066900,RAV,No
Glyma.17G067200,RAV,No
Glyma.17G068900,RAV,No
Glyma.17G069000,RAV,Yes
Glyma.17G069700,RAV,No
Glyma.17G072000,RAV,No
Glyma.17G074500,RAV,No
Glyma.17G075300,RAV,No
Glyma.17G076600,RAV,Yes
Glyma.17G077900,RAV,No
Glyma.17G078400,RAV,Yes
Glyma.17G080400,RAV,Yes
Glyma.17G081800,RAV,No
Glyma.17G083400,RAV,No
Glyma.17G084700,RAV,Yes
Glyma.17G085600,RAV,Yes
Glyma.17G086500,RAV,Yes
Glyma.17G087000,RAV,No
Glyma.17G088400,RAV,No
Glyma.17G088500,RAV,No
Glyma.17G088800,RAV,No
Glyma.17G088900,RAV,Yes
Glyma.17G089200,RAV,Yes
Glyma.17G089600,RAV,No
Glyma.17G095000,RAV,Yes
Glyma.17G095200,RAV,Yes
Glyma.17G096100,RAV,No
Glyma.17G096200,RAV,Yes
Glyma.17G096400,RAV,Yes
Glyma.17G097600,RAV,Yes
Glyma.17G097900,RAV,No
Glyma.17G098200,RAV,No
Glyma.17G100600,RAV,No
Glyma.17G100700,RAV,No
Glyma.17G101700,RAV,No
Glyma.17G103400,RAV,Yes
Glyma.17G105800,RAV,Yes
Glyma.17G106500,RAV,No
Glyma.17G106800,RAV,Yes
Glyma.17G108000,RAV,No
Glyma.17G108200,RAV,Yes
Glyma.17G108300,RAV,Yes
Glyma.17G109300,RAV,No
Glyma.17G111100,RAV,No
Glyma.17G112700,RAV,No
Glyma.17G112900,RAV,No
Glyma.17G113100,RAV,No
Glyma.17G113900,RAV,No
Glyma.17G114800,RAV,No
Glyma.17G116700,RAV,No
Glyma.17G117200,RAV,No
Glyma.17G118100,RAV,Yes
Glyma.17G118300,RAV,No
Glyma.17G120300,RAV,No
Glyma.17G121000,RAV,No
Glyma.17G121600,RAV,Yes
Glyma.17G121900,RAV,Yes
Glyma.17G122200,RAV,Yes
Glyma.17G123800,RAV,No
Glyma.17G124900,RAV,No
Glyma.17G125700,RAV,Yes
Glyma.17G126500,RAV,Yes
Glyma.17G128200,RAV,No
Glyma.17G128400,RAV,Yes
Glyma.17G129600,RAV,No
Glyma.17G130100,RAV,Yes
Glyma.17G132100,RAV,Yes
Glyma.17G132800,RAV,No
Glyma.17G133000,RAV,No
Glyma.17G133200,RAV,No
Glyma.17G137300,RAV,No
Glyma.17G137600,RAV,Yes
Glyma.17G139400,RAV,No
Glyma.17G139800,RAV,Yes
Glyma.17G140000,RAV,Yes
Glyma.17G140200,RAV,No
Glyma.17G140300,RAV,Yes
Glyma.17G140400,RAV,Yes
Glyma.17G141400,RAV,Yes
Glyma.17G143400,RAV,Yes
Glyma.17G144700,RAV,No
Glyma.17G145100,RAV,No
Glyma.17G145400,RAV,No
Glyma.17G145900,RAV,No
Glyma.17G147500,RAV,No
Glyma.17G147600,RAV,Yes
Glyma.17G147900,RAV,Yes
Glyma.17G148200,RAV,No
Glyma.17G149800,RAV,Yes
Glyma.17G150900,RAV,No
Glyma.17G151700,RAV,Yes
Glyma.17G152400,RAV,Yes
Glyma.17G152600,RAV,No
Glyma.17G153800,RAV,Yes
Glyma.17G154800,RAV,No
Glyma.17G154900,RAV,No
Glyma.17G155200,RAV,No
Glyma.17G155400,RAV,No
Glyma.17G155700,RAV,No
Glyma.17G156300,RAV,Yes
Glyma.17G158600,RAV,No
Glyma.17G159600,RAV,Yes
Glyma.17G161400,RAV,No
Glyma.17G161500,RAV,Yes
Glyma.17G163200,RAV,Yes
Glyma.17G163400,RAV,Yes
Glyma.17G163500,RAV,No
Glyma.17G163800,RAV,No
Glyma.17G166000,RAV,No
Glyma.17G166600,RAV,No
Glyma.17G167100,RAV,Yes
Glyma.17G167200,RAV,Yes
Glyma.17G168400,RAV,Yes
Glyma.17G168900,RAV,No
Glyma.17G173100,RAV,No
Glyma.17G175500,RAV,No
Glyma.17G175600,RAV,Yes
Glyma.17G175700,RAV,No
Glyma.17G175800,RAV,Yes
Glyma.17G178500,RAV,No
Glyma.17G179200,RAV,No
Glyma.17G180600,RAV,No
Glyma.17G181000,RAV,No
Glyma.17G185000,RAV,No
Glyma.17G187200,RAV,No
Glyma.17G187300,RAV,No
Glyma.17G187500,RAV,No
Glyma.17G188300,RAV,No
Glyma.17G189300,RAV,Yes
Glyma.17G195100,RAV,Yes
Glyma.17G197500,RAV,No
Glyma.17G202300,RAV,No
Glyma.17G202700,RAV,Yes
Glyma.17G205000,RAV,No
Glyma.17G205100,RAV,No
Glyma.17G209700,RAV,No
Glyma.17G212100,RAV,Yes
Glyma.17G212200,RAV,No
Glyma.17G213600,RAV,Yes
Glyma.17G217000,RAV,No
Glyma.17G218200,RAV,Yes
Glyma.17G219500,RAV,No
Glyma.17G219600,RAV,Yes
Glyma.17G223600,RAV,Yes
Glyma.17G224300,RAV,No
Glyma.17G225800,RAV,Yes
Glyma.17G226100,RAV,Yes
Glyma.17G228800,RAV,No
Glyma.17G229400,RAV,No
Glyma.17G230700,RAV,No
Glyma.17G232235,RAV,No
Glyma.17G232900,RAV,No
Glyma.17G233100,RAV,Yes
Glyma.17G234000,RAV,No
Glyma.17G235100,RAV,Yes
Glyma.17G235900,RAV,Yes
Glyma.17G236200,RAV,No
Glyma.17G236900,RAV,Yes
Glyma.17G237000,RAV,No
Glyma.17G237600,RAV,No
Glyma.17G237800,RAV,Yes
Glyma.17G237900,RAV,No
Glyma.17G240000,RAV,No
Glyma.17G240300,RAV,No
Glyma.17G240800,RAV,Yes
Glyma.17G243700,RAV,No
Glyma.17G244900,RAV,No
Glyma.17G245100,RAV,Yes
Glyma.17G245200,RAV,No
Glyma.17G245500,RAV,No
Glyma.17G245600,RAV,No
Glyma.17G246400,RAV,No
Glyma.17G246500,RAV,Yes
Glyma.17G247300,RAV,No
Glyma.17G247400,RAV,Yes
Glyma.17G247900,RAV,Yes
Glyma.17G250100,RAV,Yes
Glyma.17G251000,RAV,No
Glyma.17G251100,RAV,Yes
Glyma.17G253500,RAV,No
Glyma.17G253700,RAV,No
Glyma.17G254100,RAV,Yes
Glyma.17G255100,RAV,No
Glyma.17G255900,RAV,Yes
Glyma.17G256500,RAV,No
Glyma.17G257400,RAV,Yes
Glyma.17G257500,RAV,No
Glyma.17G257800,RAV,Yes
Glyma.17G258200,RAV,No
Glyma.17G258400,RAV,Yes
Glyma.17G258500,RAV,No
Glyma.17G259000,RAV,No
Glyma.17G259100,RAV,Yes
Glyma.18G000300,RAV,No
Glyma.18G002000,RAV,No
Glyma.18G002200,RAV,No
Glyma.18G003100,RAV,Yes
Glyma.18G004100,RAV,Yes
Glyma.18G004200,RAV,Yes
Glyma.18G006700,RAV,Yes
Glyma.18G006900,RAV,No
Glyma.18G008600,RAV,Yes
Glyma.18G009200,RAV,No
Glyma.18G009500,RAV,Yes
Glyma.18G009700,RAV,No
Glyma.18G009800,RAV,No
Glyma.18G010200,RAV,Yes
Glyma.18G010400,RAV,Yes
Glyma.18G012200,RAV,No
Glyma.18G013100,RAV,No
Glyma.18G013200,RAV,No
Glyma.18G013600,RAV,No
Glyma.18G014000,RAV,Yes
Glyma.18G015200,RAV,No
Glyma.18G015500,RAV,Yes
Glyma.18G015700,RAV,No
Glyma.18G017700,RAV,No
Glyma.18G018600,RAV,No
Glyma.18G018800,RAV,No
Glyma.18G021100,RAV,Yes
Glyma.18G022700,RAV,Yes
Glyma.18G023100,RAV,No
Glyma.18G024200,RAV,No
Glyma.18G024600,RAV,No
Glyma.18G025100,RAV,No
Glyma.18G025500,RAV,No
Glyma.18G025800,RAV,Yes
Glyma.18G026600,RAV,No
Glyma.18G026700,RAV,Yes
Glyma.18G026900,RAV,Yes
Glyma.18G028400,RAV,No
Glyma.18G029300,RAV,No
Glyma.18G030400,RAV,Yes
Glyma.18G031800,RAV,No
Glyma.18G034400,RAV,No
Glyma.18G034600,RAV,No
Glyma.18G034900,RAV,Yes
Glyma.18G035100,RAV,Yes
Glyma.18G035300,RAV,No
Glyma.18G036400,RAV,No
Glyma.18G038500,RAV,No
Glyma.18G038700,RAV,No
Glyma.18G039800,RAV,No
Glyma.18G040400,RAV,No
Glyma.18G040500,RAV,Yes
Glyma.18G040800,RAV,No
Glyma.18G040900,RAV,No
Glyma.18G041100,RAV,No
Glyma.18G041600,RAV,No
Glyma.18G043500,RAV,No
Glyma.18G044900,RAV,No
Glyma.18G045100,RAV,No
Glyma.18G045900,RAV,No
Glyma.18G047800,RAV,Yes
Glyma.18G047900,RAV,No
Glyma.18G048200,RAV,Yes
Glyma.18G048500,RAV,No
Glyma.18G049000,RAV,No
Glyma.18G050400,RAV,No
Glyma.18G050600,RAV,Yes
Glyma.18G050700,RAV,No
Glyma.18G050800,RAV,No
Glyma.18G054100,RAV,No
Glyma.18G056600,RAV,No
Glyma.18G057900,RAV,No
Glyma.18G059200,RAV,Yes
Glyma.18G061100,RAV,No
Glyma.18G061900,RAV,Yes
Glyma.18G062100,RAV,No
Glyma.18G064100,RAV,No
Glyma.18G064900,RAV,No
Glyma.18G065700,RAV,No
Glyma.18G065900,RAV,Yes
Glyma.18G066000,RAV,No
Glyma.18G067600,RAV,No
Glyma.18G067700,RAV,No
Glyma.18G071500,RAV,No
Glyma.18G071900,RAV,No
Glyma.18G072300,RAV,No
Glyma.18G072700,RAV,No
Glyma.18G073400,RAV,No
Glyma.18G076500,RAV,No
Glyma.18G076600,RAV,No
Glyma.18G078100,RAV,No
Glyma.18G078800,RAV,No
Glyma.18G080000,RAV,No
Glyma.18G080400,RAV,No
Glyma.18G080900,RAV,No
Glyma.18G081100,RAV,No
Glyma.18G090700,RAV,No
Glyma.18G091900,RAV,Yes
Glyma.18G092200,RAV,No
Glyma.18G094400,RAV,No
Glyma.18G094500,RAV,No
Glyma.18G096500,RAV,No
Glyma.18G096700,RAV,No
Glyma.18G101400,RAV,Yes
Glyma.18G102100,RAV,Yes
Glyma.18G102400,RAV,Yes
Glyma.18G102700,RAV,No
Glyma.18G106800,RAV,No
Glyma.18G107200,RAV,No
Glyma.18G109600,RAV,Yes
Glyma.18G110200,RAV,No
Glyma.18G110700,RAV,No
Glyma.18G111200,RAV,Yes
Glyma.18G113100,RAV,No
Glyma.18G113400,RAV,No
Glyma.18G114900,RAV,Yes
Glyma.18G115500,RAV,No
Glyma.18G115700,RAV,No
Glyma.18G116400,RAV,Yes
Glyma.18G116500,RAV,No
Glyma.18G116700,RAV,No
Glyma.18G116800,RAV,No
Glyma.18G116900,RAV,No
Glyma.18G122000,RAV,No
Glyma.18G123500,RAV,Yes
Glyma.18G125600,RAV,No
Glyma.18G126500,RAV,No
Glyma.18G127900,RAV,No
Glyma.18G130500,RAV,No
Glyma.18G131200,RAV,Yes
Glyma.18G132000,RAV,Yes
Glyma.18G134200,RAV,Yes
Glyma.18G134500,RAV,Yes
Glyma.18G136200,RAV,Yes
Glyma.18G138300,RAV,Yes
Glyma.18G138400,RAV,No
Glyma.18G141500,RAV,Yes
Glyma.18G141900,RAV,Yes
Glyma.18G142700,RAV,Yes
Glyma.18G143300,RAV,No
Glyma.18G144100,RAV,No
Glyma.18G146900,RAV,Yes
Glyma.18G147100,RAV,No
Glyma.18G148500,RAV,No
Glyma.18G148700,RAV,Yes
Glyma.18G150000,RAV,No
Glyma.18G151900,RAV,Yes
Glyma.18G152600,RAV,No
Glyma.18G153500,RAV,Yes
Glyma.18G153800,RAV,No
Glyma.18G154700,RAV,Yes
Glyma.18G155200,RAV,Yes
Glyma.18G156500,RAV,Yes
Glyma.18G158400,RAV,Yes
Glyma.18G158700,RAV,No
Glyma.18G158800,RAV,Yes
Glyma.18G159500,RAV,No
Glyma.18G159700,RAV,No
Glyma.18G169800,RAV,No
Glyma.18G170700,RAV,No
Glyma.18G171900,RAV,No
Glyma.18G172100,RAV,No
Glyma.18G172600,RAV,Yes
Glyma.18G175300,RAV,No
Glyma.18G175800,RAV,No
Glyma.18G177000,RAV,No
Glyma.18G179600,RAV,No
Glyma.18G182000,RAV,No
Glyma.18G183451,RAV,Yes
Glyma.18G187600,RAV,No
Glyma.18G187800,RAV,No
Glyma.18G189700,RAV,No
Glyma.18G190200,RAV,No
Glyma.18G190300,RAV,No
Glyma.18G191600,RAV,No
Glyma.18G192800,RAV,No
Glyma.18G193400,RAV,No
Glyma.18G193600,RAV,Yes
Glyma.18G195900,RAV,No
Glyma.18G197600,RAV,No
Glyma.18G199700,RAV,Yes
Glyma.18G202500,RAV,No
Glyma.18G204200,RAV,No
Glyma.18G205500,RAV,Yes
Glyma.18G205600,RAV,Yes
Glyma.18G206000,RAV,No
Glyma.18G207200,RAV,No
Glyma.18G207400,RAV,No
Glyma.18G208202,RAV,No
Glyma.18G208800,RAV,Yes
Glyma.18G210100,RAV,Yes
Glyma.18G211000,RAV,No
Glyma.18G211100,RAV,No
Glyma.18G211800,RAV,Yes
Glyma.18G212500,RAV,No
Glyma.18G212700,RAV,No
Glyma.18G213200,RAV,No
Glyma.18G214000,RAV,No
Glyma.18G217000,RAV,Yes
Glyma.18G217100,RAV,No
Glyma.18G218000,RAV,No
Glyma.18G219900,RAV,No
Glyma.18G220500,RAV,No
Glyma.18G220600,RAV,No
Glyma.18G222200,RAV,Yes
Glyma.18G223900,RAV,No
Glyma.18G225300,RAV,No
Glyma.18G225500,RAV,No
Glyma.18G225700,RAV,Yes
Glyma.18G227000,RAV,Yes
Glyma.18G228100,RAV,No
Glyma.18G228600,RAV,No
Glyma.18G229700,RAV,Yes
Glyma.18G230100,RAV,Yes
Glyma.18G230500,RAV,No
Glyma.18G232000,RAV,Yes
Glyma.18G234300,RAV,No
Glyma.18G234600,RAV,No
Glyma.18G236000,RAV,No
Glyma.18G236300,RAV,Yes
Glyma.18G236700,RAV,Yes
Glyma.18G236800,RAV,No
