TF,TF1_TF2_count,TF1_count,TF2_count,cosine,zscore,helper
MYB3,85,220,256,0.358168677,27.15731899,0
ERF091,446,773,2006,0.358162116,17.10034104,0
MYB30,258,686,757,0.358021995,17.54373283,0
MYB51,188,389,711,0.357477118,19.05137773,0
ERF122,270,1189,481,0.357026374,16.6470296,0
ERF9,454,773,2103,0.356079088,17.02580676,0
ERF122,370,2245,481,0.356058217,20.38935354,0
WRKY31,237,605,738,0.354684719,22.62074918,0
MYB88,8,15,34,0.354245954,33.43343127,0
ERF9,356,481,2103,0.353962964,20.33607568,0
MYB51,151,256,711,0.353933902,22.47448621,0
ERF8,352,479,2077,0.352904063,20.26954924,0
ERF8,352,481,2077,0.352169611,19.89810881,0
MYB63,79,291,173,0.352093125,25.95766978,0
MYB96,159,291,704,0.351288797,25.4741349,0
MYB62,137,389,397,0.348618567,19.27268642,0
MYB4,60,138,215,0.348331281,26.49514563,0
WRKY43,59,141,204,0.347878326,23.23854718,0
WRKY55,79,388,133,0.347764629,19.65147946,0
MYB58,262,718,793,0.347218195,22.15612323,0
ERF118,279,455,1432,0.345642387,19.72541239,0
ERF054,322,1260,689,0.345589858,15.87958593,0
ERF11,310,481,1697,0.343121739,16.60582296,0
ERF038,160,455,481,0.342012317,23.37916925,0
ERF2,363,773,1460,0.341696437,17.36724407,0
MYB56,80,208,264,0.341394371,22.29936306,0
MYB65,70,225,187,0.341260465,19.04857339,0
ERF043,45,64,272,0.341065723,26.05353917,0
MYB56,92,276,264,0.340824905,22.44585471,0
ERF043,199,1260,272,0.339925192,21.21967652,0
NAC105,75,426,115,0.338850042,22.7031569,0
ERF4,227,479,940,0.338293905,18.14948337,0
MYB58,261,757,793,0.336865065,20.30960114,0
NAC071,235,932,523,0.336596086,21.3299579,0
ERF038,140,360,481,0.336437384,23.14797746,0
MYB51,133,220,711,0.336283455,17.76855789,0
WRKY8,152,388,527,0.33614172,19.47017893,0
NAC083,44,69,249,0.335682312,30.57085087,0
MYB58,111,138,793,0.335541964,23.72354896,0
ERF104,441,773,2240,0.335138895,16.15897497,0
ERF118,278,481,1432,0.334966017,19.27930728,0
ERF122,347,2240,481,0.334297345,20.8272473,0
ERF115,355,1260,895,0.334296295,17.00199286,0
ERF2,272,455,1460,0.333723491,17.04058541,0
ERF7,228,481,971,0.333620473,21.97020445,0
ERF9,326,455,2103,0.333266964,19.57476227,0
ERF4,224,481,940,0.333128319,22.34541075,0
ERF013,203,295,1260,0.332965899,21.71034555,0
ERF023,175,360,773,0.331739397,22.25734537,0
ERF039,42,110,146,0.331418326,26.55663004,0
ERF10,398,773,1872,0.330857057,15.47478161,0
MYB63,102,551,173,0.330370546,20.81862708,0
MYB33,81,303,199,0.329865705,22.38818821,0
ERF018,71,241,193,0.329208601,21.70485688,0
WRKY75,71,605,77,0.328954096,20.51601067,0
WRKY55,45,141,133,0.328607247,24.06953263,0
WRKY62,55,171,164,0.328429917,26.27035624,0
WRKY55,93,605,133,0.32785321,22.40679432,0
WRKY59,106,388,270,0.327497599,23.22276655,0
NAC083,89,297,249,0.327274455,20.96742834,0
WRKY43,92,388,204,0.327006873,19.70809206,0
MYB96,115,176,704,0.326704545,18.38500596,0
NAC055,87,297,239,0.326544278,18.12932586,0
MYB83,227,718,674,0.326312482,15.34397113,0
MYB4,112,551,215,0.32540408,21.06504607,0
MYB80,55,107,268,0.324790564,25.87362542,0
ERF091,310,455,2006,0.324481941,17.31908393,0
ERF023,140,241,773,0.324361849,17.4868447,0
MYB93,156,554,419,0.323789458,18.60634874,0
MYB67,113,220,554,0.323677284,20.04502267,0
MYB62,82,162,397,0.323341234,24.4019594,0
ERF118,267,479,1432,0.322382899,15.24445695,0
ERF15,189,479,718,0.322278865,23.7094311,0
WRKY43,50,118,204,0.322265576,21.16890233,0
ERF055,146,1260,163,0.322161606,22.96403882,0
MYB92,93,397,210,0.322090598,20.4424041,0
NAC105,73,447,115,0.321973537,18.96941797,0
MYB83,196,551,674,0.321625388,15.85881267,0
MYB96,112,173,704,0.320928763,18.97370326,0
ERF15,188,481,718,0.319906518,20.35199972,0
MYB61,150,757,291,0.319592681,20.07374541,0
WRKY25,54,140,204,0.319532221,22.99455927,0
ERF013,176,241,1260,0.319388205,21.33188583,0
ERF7,217,479,971,0.318186949,17.90042561,0
ERF043,55,110,272,0.317966887,17.89458057,0
WRKY6,261,605,1123,0.316645224,17.24993518,0
WRKY6,454,1833,1123,0.316435167,9.314565343,0
ERF055,86,455,163,0.31579042,19.80739332,0
ERF008,319,2245,455,0.315628937,16.76902434,0
NAC098,173,355,847,0.315493359,21.15108552,0
NAC047,100,256,393,0.315270795,20.07636752,0
MYB92,90,389,210,0.314889415,19.7846605,0
MYB83,96,138,674,0.314776094,21.39215415,0
ERF038,327,2245,481,0.314678479,15.86278063,0
WRKY55,37,104,133,0.314600374,25.94735456,0
NAC054,173,411,736,0.314547534,18.97636569,0
NAC013,203,448,932,0.314158688,20.81989698,0
MYB83,191,554,674,0.312570895,17.50827704,0
ERF091,307,481,2006,0.312536233,16.26139113,0
WRKY59,102,395,270,0.312334344,18.62582088,0
ERF8,312,481,2077,0.312150337,14.88409488,0
BHLH74,24,106,56,0.311504479,28.12125932,0
WRKY59,59,133,270,0.31134673,22.85995367,0
NAC079,29,69,126,0.311019902,21.125,0
ERF10,287,455,1872,0.310973424,17.22481333,0
MYB92,106,554,210,0.310771608,17.02890503,0
MYB61,62,138,291,0.309389558,16.43123008,0
MYB83,119,220,674,0.30903358,18.08423931,0
ERF122,186,754,481,0.308855069,15.85112792,0
MYB58,129,220,793,0.308845854,22.40649042,0
ERF043,41,65,272,0.308349129,25.25743715,0
MYB4,67,220,215,0.308066328,23.66522649,0
ERF105,185,754,479,0.307835214,15.56720422,0
ERF8,299,455,2077,0.307572315,16.28186887,0
MYB41,97,256,389,0.307380952,20.15254326,0
WRKY47,189,605,625,0.307357707,15.91892138,0
NAC047,105,298,393,0.306820866,21.30935987,0
MYB63,111,757,173,0.306726986,20.79114217,0
ERF122,201,895,481,0.30634585,15.88029911,0
ERF9,198,200,2103,0.305302637,19.30890056,0
ERF11,268,455,1697,0.304991808,16.34239267,0
ERF112,115,1189,120,0.304450218,21.65604728,0
ERF5,128,895,200,0.302540454,19.38487267,0
WRKY59,71,204,270,0.302525079,17.63113148,0
WRKY8,138,395,527,0.302465072,18.5639993,0
MYB17,190,718,551,0.302075553,14.66308542,0
ERF038,53,64,481,0.302073999,20.53863652,0
ERF043,106,455,272,0.301311505,21.47312816,0
ERF105,234,1260,479,0.301205452,15.05211376,0
ERF043,89,321,272,0.301198662,19.56076606,0
ERF104,303,455,2240,0.300132428,17.87857976,0
ERF034,43,321,64,0.300003245,19.80029725,0
ERF038,102,241,481,0.299584343,21.64657547,0
NAC083,73,239,249,0.299243163,21.43628907,0
NAC087,100,411,272,0.299085003,19.20894224,0
WRKY47,203,738,625,0.298901331,14.12090017,0
MYB56,69,202,264,0.298793704,19.14436785,0
MYB3,112,551,256,0.298210026,19.00055359,0
ERF7,258,773,971,0.297797018,12.00044716,0
ERF5,199,2240,200,0.297313117,18.34700854,0
ERF122,213,1068,481,0.297181273,15.75917889,0
BHLH74,46,429,56,0.29678037,18.98764078,0
MYB70,58,199,192,0.296722747,17.47305618,0
MYB92,60,195,210,0.296499727,19.69312593,0
NAC013,184,415,932,0.295859704,17.57464633,0
ERF105,223,1189,479,0.295492307,15.81163737,0
ERF5,198,2245,200,0.295489477,15.23928571,0
ERF109,211,479,1068,0.295004793,12.1718409,0
ERF011,38,69,241,0.294679911,22.51356932,0
WRKY30,310,1833,605,0.294376254,13.03084191,0
ERF104,305,481,2240,0.293834842,12.57434115,0
MYB62,84,206,397,0.293731432,15.94300992,0
WRKY47,253,1190,625,0.293364144,14.02654738,0
ERF096,97,146,754,0.292354399,19.92806908,0
NAC073,149,736,355,0.291496393,18.95109257,0
WRKY21,534,1833,1833,0.291325696,32.13654519,0
ERF014,99,321,360,0.29122686,18.60555837,0
MYB24,77,256,274,0.290733757,19.78861632,0
ERF1B,74,971,67,0.290124699,20.84091198,0
ERF008,55,79,455,0.290097139,21.24516601,0
MYB116,48,162,169,0.29009509,22.21443942,0
NAC019,80,298,256,0.289642223,18.64268653,0
ERF023,221,754,773,0.28947886,12.09715522,0
ERF039,108,971,146,0.286838678,20.90010399,0
MYB41,133,554,389,0.28649824,19.55820896,0
NAC019,72,249,256,0.285175913,16.69570612,0
MYB23,157,704,431,0.285019575,16.18456069,0
ERF038,238,1460,481,0.284006311,12.84451275,0
ERF095,80,479,166,0.283705782,17.66968278,0
ERF038,268,1872,481,0.282429029,12.32774006,0
WRKY21,417,1190,1833,0.282345806,7.29000497,0
ERF010,42,321,69,0.28220989,19.55641264,0
WRKY24,93,280,388,0.282155207,20.60586877,0
ERF054,162,479,689,0.281992558,15.41625532,0
MYB67,176,704,554,0.28181977,15.32703944,0
MYB24,92,389,274,0.281797895,16.82657879,0
ERF013,219,481,1260,0.281310734,12.85810169,0
ERF014,88,272,360,0.281220496,17.47169729,0
ERF023,222,808,773,0.280903757,13.55048378,0
WRKY11,8,17,48,0.280056017,18.05470247,0
MYB55,92,554,195,0.279908212,14.27218573,0
WRKY50,54,133,280,0.279826554,19.59117687,0
ERF012,91,360,295,0.279240967,18.84210526,0
MYB101,59,199,225,0.278826607,18.85750661,0
MYB30,199,674,757,0.2785962,13.47734779,0
MYB58,103,173,793,0.27808501,13.57709462,0
NAC038,164,847,411,0.277959314,13.71473344,0
MYB43,69,268,230,0.277918704,17.41842891,0
WRKY20,43,171,140,0.277911413,18.6676587,0
ERF091,160,166,2006,0.277268463,14.67661019,0
ERF008,193,1068,455,0.276863678,12.59800535,0
ERF10,169,200,1872,0.27619689,19.72233362,0
ERF008,203,1189,455,0.275993855,13.07315181,0
MYB24,68,222,274,0.275712937,18.68713198,0
ERF11,137,146,1697,0.27523472,17.1073169,0
NAC083,86,393,249,0.274917574,17.16184687,0
WRKY55,63,395,133,0.274862936,18.39151308,0
MYB96,189,674,704,0.274375625,14.98331195,0
NAC096,27,287,34,0.273327518,20.53997979,0
ERF069,262,773,1189,0.273288034,11.78881605,0
ERF095,100,808,166,0.273048802,16.37583355,0
NAC92,72,256,272,0.272852578,14.54760017,0
ERF012,222,2245,295,0.272793359,11.98168232,0
MYB93,48,74,419,0.272595302,22.73872891,0
ERF5,101,689,200,0.272080092,16.11181904,0
ERF091,231,360,2006,0.271828673,14.35624162,0
MYB15,47,138,220,0.269741007,21.2886365,0
ERF9,271,481,2103,0.269449335,10.59960048,0
ERF8,173,200,2077,0.268418755,16.02083642,0
WRKY75,81,1190,77,0.267587718,19.16576948,0
ERF104,217,295,2240,0.266946798,13.99866394,0
ERF014,108,455,360,0.266849754,14.5998515,0
MYB56,70,261,264,0.266671021,16.78375166,0
RAV2,187,1191,413,0.266631036,13.82192656,0
ERF018,79,455,193,0.266589315,18.01032049,0
ERF027,22,62,110,0.266397714,18.16479564,0
ERF109,242,773,1068,0.266342206,10.32733813,0
ERF4,174,455,940,0.266060022,12.27392883,0
ERF055,56,272,163,0.265955988,18.28365476,0
MYB3R5,61,202,261,0.265664727,18.13075338,0
MYB59,75,389,205,0.265588663,15.50764615,0
ERF10,218,360,1872,0.265553678,12.58301536,0
ERF10,197,295,1872,0.265095464,13.02607841,0
ERF10,496,1872,1872,0.264957265,24.81766875,0
MYB13,142,419,686,0.264861769,14.86207366,0
ERF039,121,1432,146,0.264628999,15.65598034,0
MYB43,107,711,230,0.264597087,12.01042985,0
WRKY40,27,33,316,0.264401097,18.14134258,0
MYB92,102,711,210,0.2639707,13.00301962,0
ERF073,160,455,808,0.263881293,13.37805545,0
MYB67,91,215,554,0.263673983,16.58238092,0
WRKY6,239,738,1123,0.262530546,10.39921545,0
ERF2,190,360,1460,0.262075198,11.94519818,0
ERF5,121,1068,200,0.261809105,13.79182631,0
MYB96,185,711,704,0.261487299,14.40315586,0
MYB61,66,220,291,0.260847153,18.41852962,0
ERF5,127,1189,200,0.260434069,14.10651659,0
NAC071,126,448,523,0.260303911,15.52116533,0
MYB83,115,291,674,0.259669773,14.41398365,0
ERF112,117,1697,120,0.259271224,15.91903532,0
WRKY53,65,605,104,0.259130778,18.50423871,0
WRKY60,36,113,171,0.258979402,18.36815046,0
MYB93,149,793,419,0.258489355,13.65668125,0
ERF104,579,2240,2240,0.258482143,20.24525962,0
WRKY21,158,204,1833,0.258381117,14.22814851,0
ERF014,232,2240,360,0.258352534,14.50358246,0
WRKY24,101,395,388,0.25799243,11.92736611,0
MYB30,94,176,757,0.257527481,16.87388962,0
ERF5,100,754,200,0.257513101,16.67094347,0
ERF5,163,2006,200,0.257339909,15.70916811,0
ERF7,171,455,971,0.257265054,12.20987654,0
ERF091,516,2006,2006,0.257228315,23.94040008,0
WRKY24,55,118,388,0.257043025,15.90826915,0
MYB10,71,554,138,0.256781613,14.9113269,0
WRKY6,102,141,1123,0.256330767,18.71378856,0
WRKY48,17,80,55,0.256284643,19.38212235,0
MYB51,183,718,711,0.256126236,10.80914151,0
ERF118,365,1432,1432,0.254888268,23.25139922,0
NAC055,63,256,239,0.254695702,13.4622897,0
MYB118,63,303,202,0.254649924,18.25110512,0
ERF8,127,120,2077,0.254386962,15.39267403,0
MYB118,60,276,202,0.254109572,15.26666872,0
NAC098,169,523,847,0.25391839,13.14539697,0
NAC92,66,249,272,0.253606167,18.72348853,0
ERF054,185,773,689,0.253496735,11.82530717,0
MYB56,63,234,264,0.253472389,15.97542524,0
MYB59,52,206,205,0.253042112,14.50976964,0
ERF2,166,295,1460,0.252941828,12.23767764,0
MYB49,60,274,206,0.252547084,14.81908496,0
MYB40,18,32,159,0.252347469,18.43489624,0
ERF9,207,321,2103,0.251940619,10.78684075,0
ERF7,111,200,971,0.251882715,13.75835992,0
MYB57,74,389,222,0.251814325,15.69457288,0
MYB49,46,162,206,0.251806371,14.69711298,0
WRKY75,24,118,77,0.251782114,17.83100878,0
MYB67,163,757,554,0.251700908,11.60362416,0
ERF096,89,166,754,0.251565042,13.72879082,0
WRKY59,49,141,270,0.251133496,14.59801551,0
ERF073,91,163,808,0.250750559,14.29529728,0
MYB52,51,199,208,0.250675546,16.3229586,0
ERF043,39,89,272,0.250660067,20.17596904,0
ERF115,164,479,895,0.250475109,10.27614794,0
WRKY42,298,1190,1190,0.250420168,22.26574743,0
MYB23,143,757,431,0.250351076,12.57623125,0
ERF9,216,360,2103,0.248246346,12.48635349,0
ERF109,265,1068,1068,0.248127341,23.99356459,0
WRKY23,32,118,141,0.248084379,16.70023951,0
ERF2,134,200,1460,0.247978125,14.23020484,0
WRKY21,211,395,1833,0.247972017,8.883319051,0
ERF012,190,2006,295,0.246988725,10.29821505,0
MYB40,83,711,159,0.246856592,13.67252269,0
ERF055,141,2006,163,0.246581134,13.020944,0
WRKY40,72,270,316,0.246494409,14.21336546,0
ERF095,150,2240,166,0.245987595,12.92414797,0
ERF055,120,1460,163,0.245986354,13.90285516,0
MYB108,48,274,139,0.245956642,13.83239416,0
ERF023,55,65,773,0.245367063,16.14499287,0
ERF039,102,1189,146,0.244812065,13.29101987,0
NAC047,75,239,393,0.244718069,14.35259157,0
ERF087,75,940,100,0.244623027,13.71127338,0
MYB17,76,176,551,0.244051487,11.92690782,0
ERF057,164,2103,215,0.243896171,12.72205043,0
MYB4,61,291,215,0.243873219,14.59940693,0
ERF012,192,2103,295,0.243764571,11.05125146,0
ERF095,120,1460,166,0.243753452,13.1723794,0
ERF013,122,200,1260,0.243029817,13.90073716,0
ERF008,136,689,455,0.24289781,12.98896283,0
ERF073,69,100,808,0.242741153,14.33986059,0
ERF003,218,360,2245,0.242491807,9.74280638,0
ERF095,143,2103,166,0.242026186,12.5994221,0
ERF054,139,481,689,0.241453025,11.65142625,0
WRKY6,71,77,1123,0.24144772,15.49309427,0
ATMYB31,152,554,718,0.241005239,12.21907673,0
NAC019,32,69,256,0.240771706,13.23857624,0
ERF069,83,100,1189,0.240706138,15.70189487,0
ERF038,150,808,481,0.24060965,11.5331997,0
MYB49,50,210,206,0.240395729,13.81116713,0
ERF003,167,215,2245,0.240374873,11.91938807,0
MYB108,58,419,139,0.240333096,16.16726405,0
WRKY43,35,104,204,0.240290328,18.26777889,0
ERF4,104,200,940,0.239858114,11.23218419,0
MYB17,92,268,551,0.239411292,11.84565232,0
ERF118,128,200,1432,0.23917923,12.68104304,0
MYB118,49,208,202,0.239049989,13.7060689,0
MYB51,89,195,711,0.239022014,14.3120137,0
ERF073,96,200,808,0.238808926,14.43260524,0
ERF069,106,166,1189,0.238594756,15.65004127,0
ERF023,53,64,773,0.238284688,16.68654182,0
MYB1,54,187,276,0.237694107,15.41177661,0
NAC019,60,249,256,0.237646594,14.48568151,0
ERF037,42,481,65,0.237530878,15.07641662,0
ERF15,90,200,718,0.237500916,14.38428382,0
WRKY55,24,77,133,0.237159245,19.03634295,0
NAC011,136,736,448,0.23684324,12.67502227,0
WRKY47,198,1123,625,0.236338951,10.06961792,0
ERF023,176,718,773,0.236243952,9.46981537,0
ERF019,54,163,321,0.23607361,13.38824713,0
ERF055,124,1697,163,0.235769141,13.7783798,0
ERF095,93,940,166,0.235431721,13.13730544,0
ERF112,122,2245,120,0.235050422,13.41764274,0
ERF115,77,120,895,0.234957106,15.71004882,0
ERF012,86,455,295,0.234737105,16.48283742,0
WRKY53,26,118,104,0.234701397,14.63215046,0
ERF069,279,1189,1189,0.234650967,22.55783952,0
WRKY43,56,280,204,0.234311674,14.81560241,0
ERF038,141,754,481,0.234132068,10.21801577,0
ATMYB31,107,291,718,0.234085795,10.95947598,0
ATMYB31,130,431,718,0.233691273,11.13331127,0
MYB51,102,268,711,0.233667318,11.087595,0
MYB24,91,554,274,0.233566863,12.71398957,0
ERF11,136,200,1697,0.233444147,13.28036404,0
ERF105,112,481,479,0.23333384,10.62922787,0
NAC055,13,13,239,0.233223724,18.60738058,0
ERF095,130,1872,166,0.23320421,11.8680151,0
ERF038,159,971,481,0.232656383,9.025229985,0
ERF012,182,2077,295,0.232510265,9.03191673,0
MYB3,74,397,256,0.232122096,13.18083517,0
WRKY40,69,280,316,0.231967175,14.02363724,0
NAC005,108,523,415,0.231818912,13.65265891,0
ERF008,135,754,455,0.230484857,13.02744241,0
WRKY42,81,104,1190,0.230247471,12.22735225,0
MYB10,72,711,138,0.229857222,13.4294316,0
NAC005,99,448,415,0.229600135,11.98437469,0
MYB3R4,58,264,242,0.229466001,16.28389707,0
ERF095,92,971,166,0.229152272,14.54633451,0
ERF014,198,2077,360,0.22897902,9.363312934,0
ERF104,138,163,2240,0.228381686,12.61287067,0
ERF055,138,2245,163,0.228127222,13.89265639,0
ERF4,194,773,940,0.227587317,8.372368872,0
WRKY6,150,388,1123,0.227240386,10.9579296,0
WRKY30,110,388,605,0.227038305,12.44398788,0
ERF115,203,895,895,0.226815642,19.00867211,0
ERF112,94,1432,120,0.226759621,13.94982596,0
WRKY23,53,388,141,0.226595067,12.38072154,0
MYB108,34,162,139,0.226576054,12.11017134,0
ERF012,57,215,295,0.2263313,14.25668438,0
ERF003,192,321,2245,0.226172886,8.479758494,0
MYB63,70,554,173,0.226110175,13.31752268,0
ERF095,95,1068,166,0.225623294,13.30323837,0
MYB118,52,264,202,0.225177864,14.73278518,0
MYB43,68,397,230,0.22503483,16.51061783,0
ERF112,113,2103,120,0.224940773,15.78179255,0
NAC028,16,16,317,0.224662383,14.89162806,0
NAC007,29,149,112,0.224489407,14.47898731,0
ERF104,116,120,2240,0.223739857,13.65681519,0
ERF087,73,1068,100,0.223376372,15.11645381,0
MYB27,53,397,142,0.223221717,13.466687,0
MYB17,107,419,551,0.222690129,9.388964611,0
ERF054,64,120,689,0.222576721,12.46199348,0
MYB92,66,419,210,0.222498597,14.35474403,0
MYB55,53,291,195,0.222490806,13.73322574,0
ERF095,118,1697,166,0.222324356,13.46055454,0
MYB121,41,210,162,0.22228835,14.47298418,0
ERF057,141,1872,215,0.222252656,12.312765,0
MYB51,101,291,711,0.22204453,11.17693299,0
ERF013,95,146,1260,0.221493969,13.00592857,0
WRKY43,106,1123,204,0.22146286,10.94705159,0
WRKY28,59,605,118,0.220817415,11.86238822,0
ERF012,83,481,295,0.220340609,10.59818298,0
MYB116,41,205,169,0.22027417,12.16968544,0
ERF012,105,773,295,0.219881426,9.67793035,0
MYB51,120,419,711,0.219856563,11.20275314,0
NAC007,48,426,112,0.219749263,12.37224982,0
NAC050,88,449,358,0.219491642,11.60677393,0
ERF5,34,120,200,0.219469056,13.35822016,0
MYB94,78,718,176,0.219419917,10.62300841,0
ERF118,106,163,1432,0.219401986,11.89250524,0
NAC098,135,448,847,0.219155844,10.27877318,0
WRKY31,85,204,738,0.219066344,13.86812986,0
WRKY59,39,118,270,0.21849511,16.79148843,0
NAC075,75,355,333,0.218134807,10.00884053,0
MYB80,45,159,268,0.217995011,17.61269981,0
MYB3R1,44,202,202,0.217821782,12.33785748,0
ERF4,73,120,940,0.217354337,13.62782761,0
MYB3,91,686,256,0.217149759,9.737782892,0
MYB3R4,48,202,242,0.217099023,13.78226006,0
MYB57,49,230,222,0.216848127,14.00144899,0
ERF115,95,215,895,0.216567288,10.07431039,0
WRKY6,243,1123,1123,0.216384684,14.31487442,0
WRKY42,86,133,1190,0.216171855,14.22502106,0
MYB15,85,704,220,0.215983839,10.6978736,0
ERF055,119,1872,163,0.215427051,12.11633211,0
ERF013,112,215,1260,0.215185756,11.52902213,0
MYB83,114,419,674,0.214520051,11.51263713,0
ERF039,116,2006,146,0.214346352,13.94100481,0
MYB10,59,551,138,0.21396201,11.11280662,0
MYB62,100,554,397,0.213230765,9.64956951,0
MYB40,53,389,159,0.213109351,11.94489245,0
ERF003,130,166,2245,0.212951712,10.47913879,0
MYB108,50,397,139,0.212846911,10.41648663,0
ERF021,20,68,130,0.212717815,14.931835,0
WRKY21,108,141,1833,0.212438373,13.39534884,0
ERF11,71,66,1697,0.212151184,12.89636594,0
WRKY1,41,113,331,0.21199745,15.34182018,0
ERF057,147,2240,215,0.211823479,9.610947036,0
NAC013,188,847,932,0.211596358,6.959814276,0
ERF015,24,163,79,0.211496845,14.56085569,0
ERF055,123,2077,163,0.211394197,9.765838316,0
ERF1B,53,940,67,0.211190579,12.78287089,0
ERF095,124,2077,166,0.21117835,10.64708982,0
ERF014,165,1697,360,0.21110172,8.258187361,0
MYB121,40,222,162,0.210923999,12.7995047,0
ERF039,116,2077,146,0.210650897,10.0666706,0
ERF039,78,940,146,0.210549516,11.68302408,0
WRKY12,20,113,80,0.210351581,12.89805763,0
ERF012,79,479,295,0.210159161,14.03785917,0
ERF008,134,895,455,0.209984666,8.749068867,0
ERF038,150,1068,481,0.209282587,9.027538287,0
NAC010,82,932,165,0.209104762,11.56306624,0
ERF10,99,120,1872,0.208877494,12.84081463,0
ERF057,117,1460,215,0.208828709,8.208998782,0
MYB108,32,169,139,0.208784967,15.82282427,0
WRKY20,67,738,140,0.208440739,13.17304685,0
WRKY28,45,395,118,0.208436111,12.55251571,0
ERF039,96,1460,146,0.207930586,11.99436738,0
ERF036,43,481,89,0.207826495,16.88877829,0
MYB41,67,268,389,0.20750693,14.0166766,0
MYB94,44,256,176,0.207289049,11.30948069,0
ERF115,62,100,895,0.207243144,12.66504161,0
MYB94,72,686,176,0.207211619,11.05255723,0
MYB46,21,139,74,0.207059917,15.05997353,0
WRKY6,80,133,1123,0.207001879,10.21192009,0
ERF055,50,360,163,0.206407252,15.19337989,0
WRKY50,41,141,280,0.206345634,15.63358075,0
NAC087,72,448,272,0.206257162,8.989896597,0
ERF118,78,100,1432,0.206121405,14.21324702,0
