geneId,FC,FC_Type,cluster
Glyma.03G176300,6.083882922,R25_FC,cluster2
Glyma.03G176800,1.25442576,R25_FC,cluster9
Glyma.03G177600,-0.768433381,R25_FC,cluster3
Glyma.03G178100,-1.001354266,R25_FC,cluster3
Glyma.03G180100,0.544948994,R25_FC,cluster9
Glyma.03G181700,3.285555489,R25_FC,cluster1
Glyma.03G181800,-0.712080631,R25_FC,cluster3
Glyma.03G182500,1.691738032,R25_FC,cluster9
Glyma.03G182800,0.5662815,R25_FC,cluster9
Glyma.03G183300,2.614089696,R25_FC,cluster4
Glyma.03G183400,-0.782779093,R25_FC,cluster3
Glyma.03G184500,-0.923754633,R25_FC,cluster3
Glyma.03G185900,-1.023631892,R25_FC,cluster3
Glyma.03G186200,-1.203489061,R25_FC,cluster3
Glyma.03G186300,2.17584593,R25_FC,cluster4
Glyma.03G186500,1.052644214,R25_FC,cluster9
Glyma.03G187500,3.420911052,R25_FC,cluster4
Glyma.03G187700,3.145033155,R25_FC,cluster4
Glyma.03G188000,-1.704299074,R25_FC,cluster6
Glyma.03G188400,1.36072864,R25_FC,cluster9
Glyma.03G189600,3.325777533,R25_FC,cluster8
Glyma.03G189800,-1.285186021,R25_FC,cluster3
Glyma.03G191300,2.273323837,R25_FC,cluster4
Glyma.03G191500,0.987446493,R25_FC,cluster9
Glyma.03G192900,1.053408647,R25_FC,cluster9
Glyma.03G193200,-1.619588607,R25_FC,cluster6
Glyma.03G193600,-0.774665309,R25_FC,cluster3
Glyma.03G194000,0.746788549,R25_FC,cluster9
Glyma.03G194800,-1.715223006,R25_FC,cluster6
Glyma.03G195300,-1.830615042,R25_FC,cluster6
Glyma.03G195700,0.625421312,R25_FC,cluster9
Glyma.03G196500,1.014108656,R25_FC,cluster9
Glyma.03G196900,-0.659552654,R25_FC,cluster3
Glyma.03G197000,-0.537083121,R25_FC,cluster3
Glyma.03G198500,0.679695752,R25_FC,cluster9
Glyma.03G199500,0.471274581,R25_FC,cluster9
Glyma.03G201000,4.579262771,R25_FC,cluster8
Glyma.03G201100,6.510655473,R25_FC,cluster2
Glyma.03G201500,6.583387518,R25_FC,cluster8
Glyma.03G201600,1.691732939,R25_FC,cluster4
Glyma.03G201700,1.832806885,R25_FC,cluster4
Glyma.03G202000,-0.5271323,R25_FC,cluster3
Glyma.03G202400,2.188177304,R25_FC,cluster4
Glyma.03G202600,5.955198569,R25_FC,cluster2
Glyma.03G203500,-2.338666051,R25_FC,cluster6
Glyma.03G205000,0.752288043,R25_FC,cluster9
Glyma.03G206400,0.492323897,R25_FC,cluster9
Glyma.03G207100,-1.531927659,R25_FC,cluster6
Glyma.03G207400,3.785723916,R25_FC,cluster4
Glyma.03G210500,2.24432113,R25_FC,cluster4
Glyma.03G213600,-0.387157202,R25_FC,cluster3
Glyma.03G214300,-0.761140382,R25_FC,cluster3
Glyma.03G215300,0.570284388,R25_FC,cluster9
Glyma.03G215500,3.332073183,R25_FC,cluster7
Glyma.03G215800,4.283683682,R25_FC,cluster7
Glyma.03G216000,6.230126043,R25_FC,cluster2
Glyma.03G216400,-0.828035012,R25_FC,cluster3
Glyma.03G216700,0.593503885,R25_FC,cluster9
Glyma.03G217100,0.867148026,R25_FC,cluster9
Glyma.03G218600,0.677071539,R25_FC,cluster9
Glyma.03G219400,-0.74121881,R25_FC,cluster3
Glyma.03G220800,0.91409839,R25_FC,cluster9
Glyma.03G221700,1.522161141,R25_FC,cluster9
Glyma.03G222300,-0.616726248,R25_FC,cluster3
Glyma.03G222400,-1.403516493,R25_FC,cluster3
Glyma.03G224400,0.617328438,R25_FC,cluster9
Glyma.03G224700,3.110615507,R25_FC,cluster7
Glyma.03G225300,-0.798918933,R25_FC,cluster3
Glyma.03G225400,-0.472203292,R25_FC,cluster3
Glyma.03G226600,-0.75278838,R25_FC,cluster3
Glyma.03G227400,1.282038334,R25_FC,cluster9
Glyma.03G228900,1.075609443,R25_FC,cluster9
Glyma.03G230000,-2.306189141,R25_FC,cluster6
Glyma.03G230300,-1.046298808,R25_FC,cluster3
Glyma.03G231600,5.285956364,R25_FC,cluster8
Glyma.03G231700,2.801171938,R25_FC,cluster4
Glyma.03G232200,-1.178635646,R25_FC,cluster3
Glyma.03G232400,3.683531671,R25_FC,cluster7
Glyma.03G232600,4.692085849,R25_FC,cluster5
Glyma.03G232700,0.941626553,R25_FC,cluster9
Glyma.03G234800,-2.213824397,R25_FC,cluster6
Glyma.03G234900,0.687573637,R25_FC,cluster9
Glyma.03G236300,3.293431088,R25_FC,cluster4
Glyma.03G239900,0.856805762,R25_FC,cluster9
Glyma.03G241500,1.750963118,R25_FC,cluster9
Glyma.03G244300,-2.021158623,R25_FC,cluster6
Glyma.03G244400,-2.126036798,R25_FC,cluster6
Glyma.03G246700,0.797168887,R25_FC,cluster9
Glyma.03G247200,0.940525164,R25_FC,cluster9
Glyma.03G247500,2.21171129,R25_FC,cluster4
Glyma.03G248400,2.099685951,R25_FC,cluster4
Glyma.03G248600,-0.483566479,R25_FC,cluster3
Glyma.03G248900,3.297953822,R25_FC,cluster7
Glyma.03G250600,3.239165217,R25_FC,cluster7
Glyma.03G253200,1.887700157,R25_FC,cluster4
Glyma.03G253600,2.087448766,R25_FC,cluster5
Glyma.03G255000,-0.729944417,R25_FC,cluster3
Glyma.03G256200,0.853169845,R25_FC,cluster9
Glyma.03G256500,0.647226425,R25_FC,cluster9
Glyma.03G256700,1.269780435,R25_FC,cluster9
Glyma.03G258900,-1.03925779,R25_FC,cluster3
Glyma.03G259200,-1.372383687,R25_FC,cluster3
Glyma.03G259300,1.336480069,R25_FC,cluster9
Glyma.03G259400,-0.659181817,R25_FC,cluster3
Glyma.03G260100,1.708394089,R25_FC,cluster9
Glyma.03G261500,-2.892180757,R25_FC,cluster6
Glyma.03G261600,-3.523428656,R25_FC,cluster6
Glyma.03G262300,-0.866287464,R25_FC,cluster3
Glyma.03G262600,-1.310887484,R25_FC,cluster3
Glyma.03G262750,-0.787909583,R25_FC,cluster3
Glyma.03G263000,4.949888178,R25_FC,cluster1
Glyma.03G263400,-1.342933945,R25_FC,cluster3
Glyma.03G264300,2.605527379,R25_FC,cluster4
Glyma.03G264400,1.040591091,R25_FC,cluster9
Glyma.04G001500,-1.055709935,R25_FC,cluster3
Glyma.04G001800,-1.067965317,R25_FC,cluster3
Glyma.04G001900,-0.944301823,R25_FC,cluster3
Glyma.04G002200,0.522084362,R25_FC,cluster9
Glyma.04G002300,-0.983090853,R25_FC,cluster3
Glyma.04G002400,-0.503097351,R25_FC,cluster3
Glyma.04G003100,5.414200871,R25_FC,cluster8
Glyma.04G003200,-1.359230885,R25_FC,cluster3
Glyma.04G003700,-1.242484448,R25_FC,cluster3
Glyma.04G004250,-0.787173561,R25_FC,cluster3
Glyma.04G005600,-1.71217033,R25_FC,cluster3
Glyma.04G005900,0.896453056,R25_FC,cluster9
Glyma.04G006200,-1.497093606,R25_FC,cluster3
Glyma.04G007700,1.441639118,R25_FC,cluster9
Glyma.04G008300,-1.310618974,R25_FC,cluster3
Glyma.04G008567,2.604625549,R25_FC,cluster4
Glyma.04G008633,1.532201746,R25_FC,cluster9
Glyma.04G008900,1.033463664,R25_FC,cluster9
Glyma.04G009400,-1.029245198,R25_FC,cluster3
Glyma.04G010300,0.823986593,R25_FC,cluster9
Glyma.04G011900,-1.758131554,R25_FC,cluster6
Glyma.04G012400,1.166098827,R25_FC,cluster9
Glyma.04G012800,1.438229551,R25_FC,cluster9
Glyma.04G014200,-0.925305778,R25_FC,cluster3
Glyma.04G014500,-1.633395073,R25_FC,cluster3
Glyma.04G015400,-1.123658761,R25_FC,cluster3
Glyma.04G015600,-0.516978985,R25_FC,cluster3
Glyma.04G015900,-1.464815582,R25_FC,cluster3
Glyma.04G017200,3.08010842,R25_FC,cluster4
Glyma.04G017700,-0.853574526,R25_FC,cluster3
Glyma.04G018900,-1.002851427,R25_FC,cluster3
Glyma.04G019100,-1.022015875,R25_FC,cluster3
Glyma.04G019700,0.568613726,R25_FC,cluster9
Glyma.04G020300,-0.773811102,R25_FC,cluster3
Glyma.04G020700,4.213858325,R25_FC,cluster5
Glyma.04G021300,-0.869559111,R25_FC,cluster3
Glyma.04G023600,0.301916925,R25_FC,cluster9
Glyma.04G023700,-0.95153302,R25_FC,cluster3
Glyma.04G023800,1.051733371,R25_FC,cluster9
Glyma.04G023900,-0.712716895,R25_FC,cluster3
Glyma.04G025400,-1.223680465,R25_FC,cluster3
Glyma.04G026500,0.951251977,R25_FC,cluster9
Glyma.04G030400,-1.321527339,R25_FC,cluster3
Glyma.04G030900,3.026526629,R25_FC,cluster7
Glyma.04G032800,2.754422628,R25_FC,cluster4
Glyma.04G033700,-0.937894918,R25_FC,cluster3
Glyma.04G034000,-0.859207693,R25_FC,cluster3
Glyma.04G035900,-0.777362771,R25_FC,cluster3
Glyma.04G035950,5.529973063,R25_FC,cluster5
Glyma.04G036000,1.239431779,R25_FC,cluster9
Glyma.04G036300,1.816185974,R25_FC,cluster4
Glyma.04G036700,3.100407443,R25_FC,cluster8
Glyma.04G037500,3.098364717,R25_FC,cluster7
Glyma.04G038200,0.716804212,R25_FC,cluster9
Glyma.04G039300,-0.964434465,R25_FC,cluster3
Glyma.04G039400,0.731588724,R25_FC,cluster9
Glyma.04G039500,2.159376226,R25_FC,cluster4
Glyma.04G040000,4.402814015,R25_FC,cluster8
Glyma.04G040400,7.497198953,R25_FC,cluster2
Glyma.04G042400,7.389346122,R25_FC,cluster2
Glyma.04G042900,-0.747234366,R25_FC,cluster3
Glyma.04G044900,2.288721772,R25_FC,cluster4
Glyma.04G045000,0.828063099,R25_FC,cluster9
Glyma.04G045500,-2.413321073,R25_FC,cluster3
Glyma.04G046100,0.448614535,R25_FC,cluster9
Glyma.04G046800,3.691591386,R25_FC,cluster7
Glyma.04G050000,-0.495746477,R25_FC,cluster3
Glyma.04G050400,1.847983307,R25_FC,cluster4
Glyma.04G050700,-0.801448166,R25_FC,cluster3
Glyma.04G051600,-0.843274491,R25_FC,cluster3
Glyma.04G052600,1.942996162,R25_FC,cluster4
Glyma.04G054100,-1.085120546,R25_FC,cluster3
Glyma.04G054400,-1.783805383,R25_FC,cluster6
Glyma.04G055200,1.540780517,R25_FC,cluster9
Glyma.04G055300,-1.139522659,R25_FC,cluster3
Glyma.04G055900,-0.661104157,R25_FC,cluster3
Glyma.04G058100,5.039004409,R25_FC,cluster8
Glyma.04G059800,-0.734769149,R25_FC,cluster3
Glyma.04G060000,-0.548154391,R25_FC,cluster3
Glyma.04G063200,1.860010931,R25_FC,cluster4
Glyma.04G063700,2.103214714,R25_FC,cluster7
Glyma.04G064100,1.501790617,R25_FC,cluster9
Glyma.04G064900,0.862311812,R25_FC,cluster9
Glyma.04G065000,1.042469146,R25_FC,cluster9
Glyma.04G065800,3.440175855,R25_FC,cluster1
Glyma.04G066000,-0.848885535,R25_FC,cluster3
Glyma.04G066900,1.090197991,R25_FC,cluster9
Glyma.04G067700,0.655536288,R25_FC,cluster9
Glyma.04G068800,0.767468701,R25_FC,cluster9
Glyma.04G069200,0.60412011,R25_FC,cluster9
Glyma.04G072300,-1.057078478,R25_FC,cluster3
Glyma.04G074200,1.21003758,R25_FC,cluster9
Glyma.04G075100,-0.819908317,R25_FC,cluster3
Glyma.04G075800,2.59733808,R25_FC,cluster8
Glyma.04G076000,0.862772969,R25_FC,cluster9
Glyma.04G076200,2.242699858,R25_FC,cluster4
Glyma.04G076500,-0.994859933,R25_FC,cluster3
Glyma.04G079300,3.540845866,R25_FC,cluster7
Glyma.04G080300,0.798644522,R25_FC,cluster9
Glyma.04G080500,0.670741459,R25_FC,cluster9
Glyma.04G086300,3.75995848,R25_FC,cluster4
Glyma.04G088000,-1.226681742,R25_FC,cluster3
Glyma.04G088200,-0.801822154,R25_FC,cluster3
Glyma.04G089600,0.47520504,R25_FC,cluster9
Glyma.04G089900,-0.840078876,R25_FC,cluster3
Glyma.04G090300,0.722301635,R25_FC,cluster9
Glyma.04G091300,-2.91788896,R25_FC,cluster6
Glyma.04G091600,1.720858016,R25_FC,cluster4
Glyma.04G092100,1.75832009,R25_FC,cluster4
Glyma.04G092400,0.951281596,R25_FC,cluster9
Glyma.04G092600,-0.564028652,R25_FC,cluster3
Glyma.04G094232,-1.460138556,R25_FC,cluster3
Glyma.04G095300,-1.008102114,R25_FC,cluster3
Glyma.04G095900,1.395424544,R25_FC,cluster9
Glyma.04G099000,2.050401925,R25_FC,cluster4
Glyma.04G099100,0.910147129,R25_FC,cluster9
Glyma.04G099200,5.016027867,R25_FC,cluster8
Glyma.04G100300,3.692111763,R25_FC,cluster7
Glyma.04G100400,1.379921067,R25_FC,cluster9
Glyma.04G100600,-3.889085977,R25_FC,cluster6
Glyma.04G103000,-1.002482604,R25_FC,cluster3
Glyma.04G103100,-0.948272644,R25_FC,cluster3
Glyma.04G103400,1.263645491,R25_FC,cluster9
Glyma.04G104600,-0.640586969,R25_FC,cluster3
Glyma.04G104900,1.057657968,R25_FC,cluster9
Glyma.04G110400,-0.946121763,R25_FC,cluster3
Glyma.04G112800,-0.909824748,R25_FC,cluster3
Glyma.04G113400,6.960258768,R25_FC,cluster2
Glyma.04G113500,5.250278655,R25_FC,cluster2
Glyma.04G114100,-2.743972664,R25_FC,cluster6
Glyma.04G115700,1.951281416,R25_FC,cluster4
Glyma.04G117800,-1.017575565,R25_FC,cluster3
Glyma.04G118700,0.863956521,R25_FC,cluster9
Glyma.04G119700,3.143838796,R25_FC,cluster4
Glyma.04G121100,1.208545562,R25_FC,cluster9
Glyma.04G121700,8.136693766,R25_FC,cluster2
Glyma.04G123700,2.442891213,R25_FC,cluster4
Glyma.04G124500,-1.118678196,R25_FC,cluster3
Glyma.04G127100,1.970490527,R25_FC,cluster4
Glyma.04G129200,5.086151128,R25_FC,cluster8
Glyma.04G131100,8.86525171,R25_FC,cluster2
Glyma.04G131700,0.461626569,R25_FC,cluster9
Glyma.04G132400,-1.854658133,R25_FC,cluster6
Glyma.04G133100,0.626622628,R25_FC,cluster9
Glyma.04G133400,-1.04091885,R25_FC,cluster3
Glyma.04G134200,3.669372353,R25_FC,cluster7
Glyma.04G134700,0.938622002,R25_FC,cluster9
Glyma.04G135400,-1.249945949,R25_FC,cluster3
Glyma.04G137000,-1.737815923,R25_FC,cluster3
Glyma.04G137200,3.338151421,R25_FC,cluster7
Glyma.04G138900,0.802029704,R25_FC,cluster9
Glyma.04G140400,1.295070796,R25_FC,cluster9
Glyma.04G141400,-0.692496627,R25_FC,cluster3
Glyma.04G145400,0.886577508,R25_FC,cluster9
Glyma.04G145700,3.596566646,R25_FC,cluster7
Glyma.04G149300,4.376935346,R25_FC,cluster8
Glyma.04G151200,-0.9666811,R25_FC,cluster3
Glyma.04G154500,-0.538288442,R25_FC,cluster3
Glyma.04G156200,-1.239786898,R25_FC,cluster3
Glyma.04G157000,-1.507142133,R25_FC,cluster3
Glyma.04G158100,-0.859451069,R25_FC,cluster3
Glyma.04G158800,-1.041729384,R25_FC,cluster3
Glyma.04G165200,1.228622209,R25_FC,cluster9
Glyma.04G165400,2.945952626,R25_FC,cluster1
Glyma.04G167900,-0.849977517,R25_FC,cluster3
Glyma.04G169600,-2.011233808,R25_FC,cluster6
Glyma.04G169900,-0.986847128,R25_FC,cluster3
Glyma.04G171300,-0.741848543,R25_FC,cluster3
Glyma.04G171700,1.348654481,R25_FC,cluster9
Glyma.04G173100,-0.864148236,R25_FC,cluster3
Glyma.04G173500,6.033043657,R25_FC,cluster8
Glyma.04G175300,0.814669517,R25_FC,cluster9
Glyma.04G176400,1.142705763,R25_FC,cluster9
Glyma.04G176900,-0.777548013,R25_FC,cluster3
Glyma.04G177600,-1.003798995,R25_FC,cluster3
Glyma.04G177700,0.896936101,R25_FC,cluster9
Glyma.04G178500,2.403071473,R25_FC,cluster4
Glyma.04G181500,-1.624713408,R25_FC,cluster3
Glyma.04G181900,-0.52906597,R25_FC,cluster3
Glyma.04G182600,4.80442332,R25_FC,cluster7
Glyma.04G183400,0.765008124,R25_FC,cluster9
Glyma.04G185800,-1.17620741,R25_FC,cluster3
Glyma.04G188700,-1.318061528,R25_FC,cluster3
Glyma.04G190300,-1.109972335,R25_FC,cluster3
Glyma.04G190400,2.659008827,R25_FC,cluster4
Glyma.04G191700,-1.776626304,R25_FC,cluster3
Glyma.04G191900,-0.639702989,R25_FC,cluster3
Glyma.04G192200,-0.591162037,R25_FC,cluster3
Glyma.04G197300,0.883086926,R25_FC,cluster9
Glyma.04G198100,4.514950232,R25_FC,cluster7
Glyma.04G200700,1.110509763,R25_FC,cluster9
Glyma.04G200900,-0.553980524,R25_FC,cluster3
Glyma.04G201900,3.658860942,R25_FC,cluster7
Glyma.04G202500,-1.294557062,R25_FC,cluster3
Glyma.04G207200,-1.109326201,R25_FC,cluster3
Glyma.04G208300,3.326260836,R25_FC,cluster4
Glyma.04G209200,1.778825438,R25_FC,cluster4
Glyma.04G209600,-0.52660756,R25_FC,cluster3
Glyma.04G209700,-1.149758446,R25_FC,cluster3
Glyma.04G209800,2.648226324,R25_FC,cluster4
Glyma.04G212000,-0.891823709,R25_FC,cluster3
Glyma.04G212300,1.447524417,R25_FC,cluster9
Glyma.04G215400,-0.649875009,R25_FC,cluster3
Glyma.04G215800,-0.766922023,R25_FC,cluster3
Glyma.04G217400,2.89026686,R25_FC,cluster4
Glyma.04G217600,-3.11318531,R25_FC,cluster3
Glyma.04G218900,-1.079862463,R25_FC,cluster3
Glyma.04G219200,-0.653302905,R25_FC,cluster3
Glyma.04G220000,0.622972926,R25_FC,cluster9
Glyma.04G220600,5.475805229,R25_FC,cluster8
Glyma.04G220800,3.647425982,R25_FC,cluster7
Glyma.04G222100,-1.156553756,R25_FC,cluster3
Glyma.04G222300,-1.338712572,R25_FC,cluster3
Glyma.04G222400,1.829794715,R25_FC,cluster4
Glyma.04G223100,-1.360308399,R25_FC,cluster3
Glyma.04G223800,-1.06967042,R25_FC,cluster3
Glyma.04G225600,0.755001634,R25_FC,cluster9
Glyma.04G228300,1.347295702,R25_FC,cluster9
Glyma.04G229900,1.922832846,R25_FC,cluster4
Glyma.04G230000,2.201909068,R25_FC,cluster4
Glyma.04G230400,2.045397891,R25_FC,cluster4
Glyma.04G232200,1.749947747,R25_FC,cluster9
Glyma.04G232400,-1.569120025,R25_FC,cluster6
Glyma.04G236300,0.439946004,R25_FC,cluster9
Glyma.04G236400,-1.144694721,R25_FC,cluster3
Glyma.04G237500,-1.341854892,R25_FC,cluster3
Glyma.04G240100,-1.217617105,R25_FC,cluster3
Glyma.04G240800,2.869130366,R25_FC,cluster4
Glyma.04G241000,-1.530787079,R25_FC,cluster3
Glyma.04G242300,-1.166103267,R25_FC,cluster3
Glyma.04G242400,5.003892026,R25_FC,cluster8
Glyma.04G242700,-0.650067949,R25_FC,cluster3
Glyma.04G243800,-1.546464704,R25_FC,cluster6
Glyma.04G245000,3.96060805,R25_FC,cluster8
Glyma.04G245900,-1.947899636,R25_FC,cluster6
Glyma.04G247600,0.97603598,R25_FC,cluster9
Glyma.04G248100,1.184747697,R25_FC,cluster9
Glyma.04G248700,2.746108992,R25_FC,cluster4
Glyma.04G249000,1.849124316,R25_FC,cluster4
Glyma.04G249700,-2.035776629,R25_FC,cluster6
Glyma.04G249900,-0.72593835,R25_FC,cluster3
Glyma.04G252000,4.63998647,R25_FC,cluster8
Glyma.04G253300,-0.893843522,R25_FC,cluster3
Glyma.04G253900,1.187313478,R25_FC,cluster9
Glyma.04G254800,-1.855740575,R25_FC,cluster3
Glyma.04G255100,0.507185462,R25_FC,cluster9
Glyma.05G000700,0.631432639,R25_FC,cluster9
Glyma.05G001100,-0.670002424,R25_FC,cluster3
Glyma.05G002200,1.731581846,R25_FC,cluster9
Glyma.05G002600,-1.165561138,R25_FC,cluster3
Glyma.05G003200,-1.348353024,R25_FC,cluster3
Glyma.05G003900,-1.696954057,R25_FC,cluster6
Glyma.05G006300,-0.985686398,R25_FC,cluster3
Glyma.05G006600,1.889187386,R25_FC,cluster4
Glyma.05G007100,-3.825230279,R25_FC,cluster6
Glyma.05G007200,-1.188307499,R25_FC,cluster3
Glyma.05G008400,1.875076472,R25_FC,cluster4
Glyma.05G010450,1.311877638,R25_FC,cluster9
Glyma.05G011900,-0.619997923,R25_FC,cluster3
Glyma.05G015400,4.047554493,R25_FC,cluster8
Glyma.05G016000,-0.918258056,R25_FC,cluster3
Glyma.05G017500,-1.033676899,R25_FC,cluster3
Glyma.05G018100,-1.315565641,R25_FC,cluster3
Glyma.05G018300,-0.944306085,R25_FC,cluster3
Glyma.05G021300,0.745204339,R25_FC,cluster9
Glyma.05G021500,-1.031387976,R25_FC,cluster3
Glyma.05G021700,1.942505977,R25_FC,cluster4
Glyma.05G021900,2.580252904,R25_FC,cluster4
Glyma.05G022100,4.787991092,R25_FC,cluster7
Glyma.05G022500,-0.54620565,R25_FC,cluster3
Glyma.05G022600,2.70711808,R25_FC,cluster4
Glyma.05G022900,-0.96789245,R25_FC,cluster3
Glyma.05G025300,-0.602371904,R25_FC,cluster3
Glyma.05G026200,-0.650161524,R25_FC,cluster3
Glyma.05G026900,-1.772353865,R25_FC,cluster3
Glyma.05G027700,-0.773924785,R25_FC,cluster3
Glyma.05G028600,-0.68181685,R25_FC,cluster3
Glyma.05G029200,1.170774624,R25_FC,cluster9
Glyma.05G030100,-0.763246473,R25_FC,cluster3
Glyma.05G030600,-1.693977834,R25_FC,cluster6
Glyma.05G031500,0.546740578,R25_FC,cluster9
Glyma.05G031900,0.894294506,R25_FC,cluster9
Glyma.05G032600,-0.985248307,R25_FC,cluster3
Glyma.05G033600,4.755840989,R25_FC,cluster4
Glyma.05G034600,0.604344276,R25_FC,cluster9
Glyma.05G034700,-0.9088286,R25_FC,cluster3
Glyma.05G034800,-1.434406215,R25_FC,cluster3
Glyma.05G035700,-1.082871896,R25_FC,cluster3
Glyma.05G036900,-1.440537282,R25_FC,cluster3
Glyma.05G037400,-0.519319421,R25_FC,cluster3
Glyma.05G037500,1.976674703,R25_FC,cluster4
Glyma.05G037700,1.342798874,R25_FC,cluster9
Glyma.05G038000,1.751418219,R25_FC,cluster4
Glyma.05G038800,1.155838792,R25_FC,cluster9
Glyma.05G039800,-0.842901463,R25_FC,cluster3
Glyma.05G039900,-1.728961198,R25_FC,cluster3
Glyma.05G040400,-1.43470598,R25_FC,cluster3
Glyma.05G042600,-3.279373914,R25_FC,cluster6
Glyma.05G042800,6.772059396,R25_FC,cluster2
Glyma.05G043200,-0.566501696,R25_FC,cluster3
Glyma.05G045300,-1.249085164,R25_FC,cluster3
Glyma.05G046000,1.435381403,R25_FC,cluster9
Glyma.05G046400,0.904548201,R25_FC,cluster9
Glyma.05G046900,-1.357792391,R25_FC,cluster3
Glyma.05G047900,1.159518431,R25_FC,cluster9
Glyma.05G048000,-1.106593244,R25_FC,cluster3
Glyma.05G050100,-0.961898018,R25_FC,cluster3
Glyma.05G051300,-1.010653163,R25_FC,cluster3
Glyma.05G051700,-0.589005024,R25_FC,cluster3
Glyma.05G052500,-0.967368879,R25_FC,cluster3
Glyma.05G052800,2.281724467,R25_FC,cluster4
Glyma.05G052900,-0.859625001,R25_FC,cluster3
Glyma.05G055100,2.053055524,R25_FC,cluster4
Glyma.05G055200,4.205825013,R25_FC,cluster5
Glyma.05G055500,-0.898905824,R25_FC,cluster3
Glyma.05G057800,0.94769386,R25_FC,cluster9
Glyma.05G058000,0.386482655,R25_FC,cluster9
Glyma.05G058100,2.603689196,R25_FC,cluster4
Glyma.05G058500,0.721845804,R25_FC,cluster9
Glyma.05G058900,4.243694369,R25_FC,cluster5
Glyma.05G059400,0.72441665,R25_FC,cluster9
Glyma.05G060100,0.818250528,R25_FC,cluster9
Glyma.05G060900,2.209078635,R25_FC,cluster4
Glyma.05G062700,-1.51276282,R25_FC,cluster3
Glyma.05G063200,-3.684451315,R25_FC,cluster6
Glyma.05G063500,1.100777026,R25_FC,cluster9
Glyma.05G063600,2.827784576,R25_FC,cluster4
Glyma.05G065700,7.060373947,R25_FC,cluster2
Glyma.05G066100,-0.960081939,R25_FC,cluster3
Glyma.05G066700,0.760450093,R25_FC,cluster9
Glyma.05G067800,1.779484974,R25_FC,cluster9
Glyma.05G068000,-1.262534174,R25_FC,cluster3
Glyma.05G072300,1.123162132,R25_FC,cluster9
Glyma.05G075400,0.570050136,R25_FC,cluster9
Glyma.05G076600,3.199704781,R25_FC,cluster8
Glyma.05G079100,0.70081643,R25_FC,cluster9
Glyma.05G079700,0.594083149,R25_FC,cluster9
Glyma.05G080400,0.912613448,R25_FC,cluster9
Glyma.05G082200,0.819218912,R25_FC,cluster9
Glyma.05G083600,-1.892968572,R25_FC,cluster6
Glyma.05G085000,-0.654280438,R25_FC,cluster3
Glyma.05G085200,1.238050206,R25_FC,cluster9
Glyma.05G085400,-0.614758809,R25_FC,cluster3
Glyma.05G093000,-0.856003675,R25_FC,cluster3
Glyma.05G096000,0.441790533,R25_FC,cluster9
Glyma.05G096500,0.618948402,R25_FC,cluster9
Glyma.05G096800,-1.026137658,R25_FC,cluster3
Glyma.05G097100,0.875797762,R25_FC,cluster9
Glyma.05G097300,1.115625799,R25_FC,cluster9
Glyma.05G098200,0.723734678,R25_FC,cluster9
Glyma.05G099300,6.728592529,R25_FC,cluster5
Glyma.05G100400,0.88075312,R25_FC,cluster9
Glyma.05G101300,3.671928128,R25_FC,cluster7
Glyma.05G103300,1.159611241,R25_FC,cluster9
Glyma.05G103600,1.562818677,R25_FC,cluster9
Glyma.05G103700,3.751573943,R25_FC,cluster1
Glyma.05G104000,0.800606231,R25_FC,cluster9
Glyma.05G105000,-0.859622874,R25_FC,cluster3
Glyma.05G105100,-1.83404358,R25_FC,cluster3
Glyma.05G106800,-1.774550838,R25_FC,cluster6
Glyma.05G107500,5.92772971,R25_FC,cluster2
Glyma.05G108400,2.640697546,R25_FC,cluster7
Glyma.05G110200,-0.665868748,R25_FC,cluster3
Glyma.05G112100,-0.506489866,R25_FC,cluster3
Glyma.05G113400,1.082306203,R25_FC,cluster9
Glyma.05G116300,-1.694457873,R25_FC,cluster6
Glyma.05G116800,1.280000324,R25_FC,cluster9
Glyma.05G118300,-1.167199826,R25_FC,cluster3
Glyma.05G118500,0.78950063,R25_FC,cluster9
Glyma.05G119200,3.851168055,R25_FC,cluster7
