geneId,Family,cluster
Glyma.12G135700,NA,cluster9
Glyma.12G147700,NA,cluster9
Glyma.12G155900,NA,cluster9
Glyma.12G163008,NA,cluster9
Glyma.12G167800,NA,cluster9
Glyma.12G169200,NA,cluster9
Glyma.12G170900,NA,cluster9
Glyma.12G172800,NA,cluster9
Glyma.12G173200,NA,cluster9
Glyma.12G173500,NA,cluster9
Glyma.12G175800,NA,cluster9
Glyma.12G179600,NA,cluster9
Glyma.12G181500,NA,cluster9
Glyma.12G181800,NA,cluster9
Glyma.12G183200,NA,cluster9
Glyma.12G185400,NA,cluster9
Glyma.12G186400,NA,cluster9
Glyma.12G189600,NA,cluster9
Glyma.12G193800,NA,cluster9
Glyma.12G194000,NA,cluster9
Glyma.12G206800,NA,cluster9
Glyma.12G209300,NA,cluster9
Glyma.12G209600,NA,cluster9
Glyma.12G209800,NA,cluster9
Glyma.12G212300,WRKY,cluster9
Glyma.12G216100,GRAS,cluster9
Glyma.12G222400,NA,cluster9
Glyma.12G223200,NA,cluster9
Glyma.12G224000,NA,cluster9
Glyma.12G226100,NA,cluster9
Glyma.12G226600,ERF,cluster9
Glyma.12G236500,NA,cluster9
Glyma.12G240600,NA,cluster9
Glyma.12G240900,NA,cluster9
Glyma.13G003200,NA,cluster9
Glyma.13G005500,NA,cluster9
Glyma.13G027300,NA,cluster9
Glyma.13G034600,NA,cluster9
Glyma.13G043900,NA,cluster9
Glyma.13G045800,NA,cluster9
Glyma.13G054400,NA,cluster9
Glyma.13G055200,NA,cluster9
Glyma.13G056200,NA,cluster9
Glyma.13G062200,NA,cluster9
Glyma.13G065300,NA,cluster9
Glyma.13G069000,NA,cluster9
Glyma.13G069800,NA,cluster9
Glyma.13G072700,NA,cluster9
Glyma.13G072800,NA,cluster9
Glyma.13G076800,EIL,cluster9
Glyma.13G076900,NA,cluster9
Glyma.13G088100,ERF,cluster9
Glyma.13G089700,NA,cluster9
Glyma.13G096500,NA,cluster9
Glyma.13G106900,NA,cluster9
Glyma.13G108100,NA,cluster9
Glyma.13G110700,NA,cluster9
Glyma.13G111600,NA,cluster9
Glyma.13G113400,NA,cluster9
Glyma.13G115000,NA,cluster9
Glyma.13G115300,NA,cluster9
Glyma.13G117500,NA,cluster9
Glyma.13G130700,NA,cluster9
Glyma.13G134500,NA,cluster9
Glyma.13G134900,NA,cluster9
Glyma.13G135500,NA,cluster9
Glyma.13G139100,NA,cluster9
Glyma.13G142400,NA,cluster9
Glyma.13G143500,NA,cluster9
Glyma.13G144202,NA,cluster9
Glyma.13G149800,NA,cluster9
Glyma.13G151300,NA,cluster9
Glyma.13G151800,NA,cluster9
Glyma.13G154300,NA,cluster9
Glyma.13G156500,NA,cluster9
Glyma.13G165400,NA,cluster9
Glyma.13G166300,NA,cluster9
Glyma.13G166400,NA,cluster9
Glyma.13G167800,NA,cluster9
Glyma.13G172000,NA,cluster9
Glyma.13G176600,NA,cluster9
Glyma.13G181200,NA,cluster9
Glyma.13G183900,NA,cluster9
Glyma.13G192600,NA,cluster9
Glyma.13G201200,NA,cluster9
Glyma.13G206600,NA,cluster9
Glyma.13G210700,NA,cluster9
Glyma.13G214400,NA,cluster9
Glyma.13G217900,NA,cluster9
Glyma.13G220000,NA,cluster9
Glyma.13G224500,NA,cluster9
Glyma.13G228000,NA,cluster9
Glyma.13G233500,NA,cluster9
Glyma.13G236500,ERF,cluster9
Glyma.13G245500,NA,cluster9
Glyma.13G246500,NA,cluster9
Glyma.13G246600,NA,cluster9
Glyma.13G246800,NA,cluster9
Glyma.13G250900,NA,cluster9
Glyma.13G255300,NA,cluster9
Glyma.13G256000,NA,cluster9
Glyma.13G265700,NA,cluster9
Glyma.13G266600,BES1,cluster9
Glyma.13G271400,NA,cluster9
Glyma.13G274100,ERF,cluster9
Glyma.13G275100,NA,cluster9
Glyma.13G275400,NA,cluster9
Glyma.13G277400,NA,cluster9
Glyma.13G281400,NA,cluster9
Glyma.13G283400,NA,cluster9
Glyma.13G285400,GRAS,cluster9
Glyma.13G289400,WRKY,cluster9
Glyma.13G293200,NA,cluster9
Glyma.13G296400,NA,cluster9
Glyma.13G302800,NA,cluster9
Glyma.13G308700,NA,cluster9
Glyma.13G308800,NA,cluster9
Glyma.13G311000,NA,cluster9
Glyma.13G315800,NA,cluster9
Glyma.13G316200,NA,cluster9
Glyma.13G319000,NA,cluster9
Glyma.13G319400,NA,cluster9
Glyma.13G319500,NA,cluster9
Glyma.13G323400,NA,cluster9
Glyma.13G323600,NA,cluster9
Glyma.13G325600,NA,cluster9
Glyma.13G326200,NA,cluster9
Glyma.13G326400,NA,cluster9
Glyma.13G340900,NA,cluster9
Glyma.13G343500,NA,cluster9
Glyma.13G346300,Nin-like,cluster9
Glyma.13G346600,NA,cluster9
Glyma.13G351300,NA,cluster9
Glyma.13G352400,NA,cluster9
Glyma.13G354100,NA,cluster9
Glyma.13G354900,NA,cluster9
Glyma.13G355800,NA,cluster9
Glyma.13G361500,NA,cluster9
Glyma.13G365700,NA,cluster9
Glyma.13G367700,NA,cluster9
Glyma.13G369800,NA,cluster9
Glyma.13G370000,NA,cluster9
Glyma.13G372000,NA,cluster9
Glyma.14G000800,NA,cluster9
Glyma.14G001300,NA,cluster9
Glyma.14G007300,NA,cluster9
Glyma.14G014300,NA,cluster9
Glyma.14G015700,NA,cluster9
Glyma.14G017000,NA,cluster9
Glyma.14G017400,NA,cluster9
Glyma.14G020000,NA,cluster9
Glyma.14G022100,NA,cluster9
Glyma.14G022500,NA,cluster9
Glyma.14G024900,NA,cluster9
Glyma.14G030100,NA,cluster9
Glyma.14G030800,NA,cluster9
Glyma.14G036300,NA,cluster9
Glyma.14G041500,EIL,cluster9
Glyma.14G041700,NA,cluster9
Glyma.14G044400,NA,cluster9
Glyma.14G045100,NA,cluster9
Glyma.14G049500,NA,cluster9
Glyma.14G049600,NA,cluster9
Glyma.14G052100,NA,cluster9
Glyma.14G056500,NA,cluster9
Glyma.14G061100,NA,cluster9
Glyma.14G063700,NA,cluster9
Glyma.14G065600,NA,cluster9
Glyma.14G068700,NA,cluster9
Glyma.14G069200,NA,cluster9
Glyma.14G074100,NA,cluster9
Glyma.14G076000,NA,cluster9
Glyma.14G077000,NA,cluster9
Glyma.14G079600,NA,cluster9
Glyma.14G083100,NA,cluster9
Glyma.14G088800,NA,cluster9
Glyma.14G089018,NA,cluster9
Glyma.14G089060,NA,cluster9
Glyma.14G101500,NA,cluster9
Glyma.14G105500,NA,cluster9
Glyma.14G116200,NA,cluster9
Glyma.14G119100,GRAS,cluster9
Glyma.14G121200,NA,cluster9
Glyma.14G124300,NA,cluster9
Glyma.14G130300,NA,cluster9
Glyma.14G140400,NA,cluster9
Glyma.14G171500,ERF,cluster9
Glyma.14G174500,NA,cluster9
Glyma.14G175000,NA,cluster9
Glyma.14G176400,NA,cluster9
Glyma.14G176600,NA,cluster9
Glyma.14G177100,NA,cluster9
Glyma.14G178900,NA,cluster9
Glyma.14G179000,NA,cluster9
Glyma.14G179300,NA,cluster9
Glyma.14G180300,NA,cluster9
Glyma.14G181000,NA,cluster9
Glyma.14G186900,NA,cluster9
Glyma.14G187000,NA,cluster9
Glyma.14G187700,NA,cluster9
Glyma.14G192900,NA,cluster9
Glyma.14G194100,C3H,cluster9
Glyma.14G196700,NA,cluster9
Glyma.14G199200,NA,cluster9
Glyma.14G199800,WRKY,cluster9
Glyma.14G200600,NA,cluster9
Glyma.14G201100,NA,cluster9
Glyma.14G201900,NA,cluster9
Glyma.14G203700,NA,cluster9
Glyma.14G205200,NA,cluster9
Glyma.14G206700,NA,cluster9
Glyma.14G216800,NA,cluster9
Glyma.14G217200,bZIP,cluster9
Glyma.14G217700,ARF,cluster9
Glyma.14G223200,NA,cluster9
Glyma.14G223500,NA,cluster9
Glyma.15G012300,NA,cluster9
Glyma.15G015100,NA,cluster9
Glyma.15G017000,NA,cluster9
Glyma.15G017900,NA,cluster9
Glyma.15G024800,NA,cluster9
Glyma.15G033800,Trihelix,cluster9
Glyma.15G037100,GRAS,cluster9
Glyma.15G045600,NA,cluster9
Glyma.15G048200,NA,cluster9
Glyma.15G051600,NA,cluster9
Glyma.15G063300,GeBP,cluster9
Glyma.15G064700,NA,cluster9
Glyma.15G068300,NA,cluster9
Glyma.15G069100,NA,cluster9
Glyma.15G072600,NA,cluster9
Glyma.15G075200,NA,cluster9
Glyma.15G078600,NA,cluster9
Glyma.15G082800,NA,cluster9
Glyma.15G084200,NA,cluster9
Glyma.15G086400,HSF,cluster9
Glyma.15G088100,NA,cluster9
Glyma.15G089700,NA,cluster9
Glyma.15G091000,ARF,cluster9
Glyma.15G092700,NA,cluster9
Glyma.15G106200,NA,cluster9
Glyma.15G113800,NA,cluster9
Glyma.15G121700,NA,cluster9
Glyma.15G130300,NA,cluster9
Glyma.15G132800,NA,cluster9
Glyma.15G136000,NA,cluster9
Glyma.15G152000,ERF,cluster9
Glyma.15G152200,NA,cluster9
Glyma.15G152400,NA,cluster9
Glyma.15G156400,NA,cluster9
Glyma.15G156900,NA,cluster9
Glyma.15G163900,NA,cluster9
Glyma.15G168200,WRKY,cluster9
Glyma.15G168500,NA,cluster9
Glyma.15G170700,NA,cluster9
Glyma.15G193000,NA,cluster9
Glyma.15G201200,NA,cluster9
Glyma.15G201400,NA,cluster9
Glyma.15G201600,NA,cluster9
Glyma.15G206100,NA,cluster9
Glyma.15G209300,NA,cluster9
Glyma.15G212400,NA,cluster9
Glyma.15G213400,NA,cluster9
Glyma.15G245600,NA,cluster9
Glyma.15G248200,NA,cluster9
Glyma.15G251600,NA,cluster9
Glyma.15G254100,NA,cluster9
Glyma.15G261100,NA,cluster9
Glyma.15G267700,NA,cluster9
Glyma.15G268500,NA,cluster9
Glyma.15G271500,NA,cluster9
Glyma.15G271800,NA,cluster9
Glyma.15G273600,NA,cluster9
Glyma.16G004400,NA,cluster9
Glyma.16G004800,NA,cluster9
Glyma.16G009100,NA,cluster9
Glyma.16G012100,NA,cluster9
Glyma.16G013500,NA,cluster9
Glyma.16G013900,NA,cluster9
Glyma.16G014100,NA,cluster9
Glyma.16G016200,NA,cluster9
Glyma.16G020500,bHLH,cluster9
Glyma.16G024200,NA,cluster9
Glyma.16G028800,NA,cluster9
Glyma.16G032400,NA,cluster9
Glyma.16G034626,NA,cluster9
Glyma.16G035000,NA,cluster9
Glyma.16G039900,NA,cluster9
Glyma.16G041200,NA,cluster9
Glyma.16G043800,NA,cluster9
Glyma.16G044600,NA,cluster9
Glyma.16G047300,NA,cluster9
Glyma.16G051300,NA,cluster9
Glyma.16G051600,NA,cluster9
Glyma.16G051800,NAC,cluster9
Glyma.16G052900,NA,cluster9
Glyma.16G059700,NA,cluster9
Glyma.16G068000,NA,cluster9
Glyma.16G074600,NA,cluster9
Glyma.16G077900,NA,cluster9
Glyma.16G078800,NA,cluster9
Glyma.16G081200,NA,cluster9
Glyma.16G081400,NA,cluster9
Glyma.16G091700,NA,cluster9
Glyma.16G095700,NA,cluster9
Glyma.16G107300,NA,cluster9
Glyma.16G109700,NA,cluster9
Glyma.16G109900,NA,cluster9
Glyma.16G117700,NA,cluster9
Glyma.16G118900,NA,cluster9
Glyma.16G122500,NA,cluster9
Glyma.16G130300,NA,cluster9
Glyma.16G133500,NA,cluster9
Glyma.16G137200,NA,cluster9
Glyma.16G141100,C2H2,cluster9
Glyma.16G142500,NA,cluster9
Glyma.16G143200,NA,cluster9
Glyma.16G146500,NA,cluster9
Glyma.16G147500,ERF,cluster9
Glyma.16G147600,NA,cluster9
Glyma.16G153500,NA,cluster9
Glyma.16G156100,NA,cluster9
Glyma.16G156400,C2H2,cluster9
Glyma.16G157100,NA,cluster9
Glyma.16G165000,NA,cluster9
Glyma.16G169700,NA,cluster9
Glyma.16G178900,NA,cluster9
Glyma.16G188800,NA,cluster9
Glyma.16G197300,NA,cluster9
Glyma.16G200900,NA,cluster9
Glyma.16G202700,NA,cluster9
Glyma.16G204600,NA,cluster9
Glyma.16G208600,NA,cluster9
Glyma.16G211400,NA,cluster9
Glyma.16G212900,NA,cluster9
Glyma.16G213200,NA,cluster9
Glyma.16G213400,NA,cluster9
Glyma.16G214669,NA,cluster9
Glyma.16G218000,NA,cluster9
Glyma.17G002400,NA,cluster9
Glyma.17G003200,NA,cluster9
Glyma.17G005100,NA,cluster9
Glyma.17G009400,NA,cluster9
Glyma.17G012600,NA,cluster9
Glyma.17G021100,NA,cluster9
Glyma.17G022800,NA,cluster9
Glyma.17G029600,NA,cluster9
Glyma.17G030500,NA,cluster9
Glyma.17G044500,NA,cluster9
Glyma.17G046300,NA,cluster9
Glyma.17G052400,NA,cluster9
Glyma.17G052800,NA,cluster9
Glyma.17G056900,NA,cluster9
Glyma.17G057100,WRKY,cluster9
Glyma.17G064100,NA,cluster9
Glyma.17G064600,NA,cluster9
Glyma.17G065300,NA,cluster9
Glyma.17G076600,NA,cluster9
Glyma.17G078400,NA,cluster9
Glyma.17G083400,NA,cluster9
Glyma.17G084700,NA,cluster9
Glyma.17G089200,NA,cluster9
Glyma.17G089600,NA,cluster9
Glyma.17G097600,NA,cluster9
Glyma.17G100600,NA,cluster9
Glyma.17G106800,NA,cluster9
Glyma.17G108000,NA,cluster9
Glyma.17G108200,NA,cluster9
Glyma.17G109300,NA,cluster9
Glyma.17G112700,NA,cluster9
Glyma.17G113900,NA,cluster9
Glyma.17G118300,NA,cluster9
Glyma.17G121600,NA,cluster9
Glyma.17G121900,NA,cluster9
Glyma.17G122200,NA,cluster9
Glyma.17G124900,NA,cluster9
Glyma.17G128200,NA,cluster9
Glyma.17G128400,NA,cluster9
Glyma.17G129600,NA,cluster9
Glyma.17G140000,NA,cluster9
Glyma.17G140300,NA,cluster9
Glyma.17G141400,NA,cluster9
Glyma.17G148200,NA,cluster9
Glyma.17G155200,NA,cluster9
Glyma.17G155700,NA,cluster9
Glyma.17G163800,NA,cluster9
Glyma.17G166000,NA,cluster9
Glyma.17G167100,MYB_related,cluster9
Glyma.17G167200,NA,cluster9
Glyma.17G168400,NA,cluster9
Glyma.17G168900,WRKY,cluster9
Glyma.17G179200,NA,cluster9
Glyma.17G188300,NA,cluster9
Glyma.17G202700,NA,cluster9
Glyma.17G205100,NA,cluster9
Glyma.17G213600,NA,cluster9
Glyma.17G219600,NA,cluster9
Glyma.17G223600,NA,cluster9
Glyma.17G224300,NA,cluster9
Glyma.17G225800,NA,cluster9
Glyma.17G232235,NA,cluster9
Glyma.17G233100,NA,cluster9
Glyma.17G235100,NA,cluster9
Glyma.17G236900,NA,cluster9
Glyma.17G237000,NA,cluster9
Glyma.17G240000,NA,cluster9
Glyma.17G240800,NA,cluster9
Glyma.17G245600,NA,cluster9
Glyma.17G246500,NA,cluster9
Glyma.17G250100,NA,cluster9
Glyma.17G251000,NA,cluster9
Glyma.17G251100,NA,cluster9
Glyma.17G258500,NA,cluster9
Glyma.18G002000,NA,cluster9
Glyma.18G002200,NA,cluster9
Glyma.18G006900,NA,cluster9
Glyma.18G008600,NA,cluster9
Glyma.18G010200,NA,cluster9
Glyma.18G010400,NA,cluster9
Glyma.18G013100,NA,cluster9
Glyma.18G013200,NA,cluster9
Glyma.18G021100,NA,cluster9
Glyma.18G024200,NA,cluster9
Glyma.18G025100,NA,cluster9
Glyma.18G029300,NA,cluster9
Glyma.18G034900,NA,cluster9
Glyma.18G038700,NA,cluster9
Glyma.18G040400,NA,cluster9
Glyma.18G041100,NA,cluster9
Glyma.18G045100,NA,cluster9
Glyma.18G048200,NA,cluster9
Glyma.18G049000,NA,cluster9
Glyma.18G050400,NA,cluster9
Glyma.18G061900,NA,cluster9
Glyma.18G064900,NA,cluster9
Glyma.18G071500,NA,cluster9
Glyma.18G072700,NA,cluster9
Glyma.18G073400,NA,cluster9
Glyma.18G078800,NA,cluster9
Glyma.18G080000,NA,cluster9
Glyma.18G080900,NA,cluster9
Glyma.18G081100,GRAS,cluster9
Glyma.18G094400,NA,cluster9
Glyma.18G094500,NA,cluster9
Glyma.18G096500,NA,cluster9
Glyma.18G102400,NA,cluster9
Glyma.18G102700,NA,cluster9
Glyma.18G111200,NA,cluster9
Glyma.18G116500,NA,cluster9
Glyma.18G122000,NA,cluster9
Glyma.18G130500,NA,cluster9
Glyma.18G131200,NA,cluster9
Glyma.18G132000,NA,cluster9
Glyma.18G134200,MYB,cluster9
Glyma.18G136200,NA,cluster9
Glyma.18G143300,NA,cluster9
Glyma.18G147100,NA,cluster9
Glyma.18G151900,NA,cluster9
Glyma.18G153800,NA,cluster9
Glyma.18G156500,NA,cluster9
Glyma.18G159500,NA,cluster9
Glyma.18G179600,NA,cluster9
Glyma.18G182000,NA,cluster9
Glyma.18G183451,NA,cluster9
Glyma.18G187800,NA,cluster9
Glyma.18G191600,NA,cluster9
Glyma.18G199700,NA,cluster9
Glyma.18G204200,NA,cluster9
Glyma.18G210100,NA,cluster9
Glyma.18G213200,WRKY,cluster9
Glyma.18G217000,NA,cluster9
Glyma.18G217100,NA,cluster9
Glyma.18G225500,NA,cluster9
Glyma.18G225700,NA,cluster9
Glyma.18G230100,NA,cluster9
Glyma.18G232000,NA,cluster9
Glyma.18G236000,NA,cluster9
Glyma.18G236700,NA,cluster9
Glyma.18G236800,NA,cluster9
Glyma.18G244100,NA,cluster9
Glyma.18G245400,NA,cluster9
Glyma.18G246400,NA,cluster9
Glyma.18G247500,NA,cluster9
Glyma.18G248900,NA,cluster9
Glyma.18G253900,NA,cluster9
Glyma.18G255700,NA,cluster9
Glyma.18G258500,NA,cluster9
Glyma.18G260200,NA,cluster9
Glyma.18G260400,NA,cluster9
Glyma.18G267100,NA,cluster9
Glyma.18G269200,NA,cluster9
Glyma.18G271700,NA,cluster9
Glyma.18G271900,NA,cluster9
Glyma.18G272000,NA,cluster9
Glyma.18G276800,NA,cluster9
Glyma.18G277300,NA,cluster9
Glyma.18G282800,NA,cluster9
Glyma.18G283100,NA,cluster9
Glyma.18G285500,NA,cluster9
Glyma.18G286451,NA,cluster9
Glyma.18G287100,NA,cluster9
Glyma.18G287400,NA,cluster9
Glyma.18G288400,NA,cluster9
Glyma.18G297100,LBD,cluster9
Glyma.18G298200,NA,cluster9
Glyma.18G299100,NA,cluster9
Glyma.18G301600,NA,cluster9
Glyma.18G301900,NA,cluster9
Glyma.19G003000,NA,cluster9
Glyma.19G005000,NA,cluster9
Glyma.19G017200,NA,cluster9
Glyma.19G022800,NA,cluster9
Glyma.19G023000,NA,cluster9
Glyma.19G027100,NA,cluster9
Glyma.19G028100,NA,cluster9
Glyma.19G038400,NA,cluster9
Glyma.19G049200,NA,cluster9
Glyma.19G049800,NA,cluster9
Glyma.19G060200,NA,cluster9
Glyma.19G064800,NA,cluster9
Glyma.19G069400,NA,cluster9
Glyma.19G087600,NA,cluster9
Glyma.19G088000,NA,cluster9
Glyma.19G097300,NA,cluster9
Glyma.19G099400,NA,cluster9
Glyma.19G107300,NA,cluster9
Glyma.19G108400,NA,cluster9
Glyma.19G118800,NA,cluster9
Glyma.19G121200,NA,cluster9
Glyma.19G127800,NA,cluster9
Glyma.19G130200,bZIP,cluster9
Glyma.19G132800,NA,cluster9
Glyma.19G139800,NA,cluster9
Glyma.19G141700,C3H,cluster9
Glyma.19G144400,NA,cluster9
Glyma.19G151300,NA,cluster9
Glyma.19G153200,NA,cluster9
Glyma.19G154900,NA,cluster9
Glyma.19G166400,NA,cluster9
Glyma.19G166800,NA,cluster9
Glyma.19G167400,NA,cluster9
Glyma.19G173200,NA,cluster9
Glyma.19G175200,NA,cluster9
Glyma.19G177200,NA,cluster9
Glyma.19G177500,NA,cluster9
Glyma.19G178100,NA,cluster9
Glyma.19G180800,NA,cluster9
Glyma.19G183400,NA,cluster9
Glyma.19G186600,NA,cluster9
Glyma.19G193100,NA,cluster9
Glyma.19G199400,NA,cluster9
Glyma.19G201000,NA,cluster9
Glyma.19G212800,NA,cluster9
Glyma.19G213300,NA,cluster9
Glyma.19G220000,NA,cluster9
Glyma.19G221400,NA,cluster9
Glyma.19G228300,TALE,cluster9
Glyma.19G230500,NA,cluster9
Glyma.19G232500,NA,cluster9
Glyma.19G234800,NA,cluster9
Glyma.19G242300,NA,cluster9
Glyma.19G249900,NA,cluster9
Glyma.19G255300,NA,cluster9
Glyma.19G257800,NA,cluster9
Glyma.20G012600,NA,cluster9
Glyma.20G012900,NA,cluster9
Glyma.20G018300,NA,cluster9
Glyma.20G032800,NA,cluster9
Glyma.20G036400,NA,cluster9
Glyma.20G048800,NA,cluster9
Glyma.20G055800,NA,cluster9
Glyma.20G058500,NA,cluster9
Glyma.20G062400,NA,cluster9
Glyma.20G062700,NA,cluster9
Glyma.20G066100,NA,cluster9
Glyma.20G075951,NA,cluster9
Glyma.20G079300,NA,cluster9
Glyma.20G085500,NA,cluster9
Glyma.20G087000,NA,cluster9
Glyma.20G092200,NA,cluster9
Glyma.20G097700,NA,cluster9
Glyma.20G101700,NA,cluster9
Glyma.20G103100,NA,cluster9
Glyma.20G107600,NA,cluster9
Glyma.20G115300,ERF,cluster9
Glyma.20G116400,NA,cluster9
Glyma.20G121100,NA,cluster9
Glyma.20G121300,NA,cluster9
Glyma.20G122500,NA,cluster9
Glyma.20G124000,NA,cluster9
Glyma.20G129200,NA,cluster9
Glyma.20G132400,NA,cluster9
Glyma.20G135200,NA,cluster9
Glyma.20G139300,NA,cluster9
Glyma.20G139700,NA,cluster9
Glyma.20G139900,NA,cluster9
Glyma.20G140500,NA,cluster9
Glyma.20G145200,NA,cluster9
Glyma.20G149100,CPP,cluster9
Glyma.20G150200,NA,cluster9
Glyma.20G157300,NA,cluster9
Glyma.20G163900,NA,cluster9
Glyma.20G165400,NA,cluster9
Glyma.20G169000,NA,cluster9
Glyma.20G173100,NA,cluster9
Glyma.20G176500,C2H2,cluster9
Glyma.20G177200,NA,cluster9
Glyma.20G178300,NA,cluster9
Glyma.20G179600,NA,cluster9
Glyma.20G180551,NA,cluster9
Glyma.20G181500,NA,cluster9
Glyma.20G185300,NA,cluster9
Glyma.20G186800,NA,cluster9
Glyma.20G189900,NA,cluster9
Glyma.20G190300,NA,cluster9
Glyma.20G193700,NA,cluster9
Glyma.20G197100,NA,cluster9
Glyma.20G200700,NA,cluster9
Glyma.20G202100,NA,cluster9
Glyma.20G202200,NA,cluster9
Glyma.20G202900,NA,cluster9
Glyma.20G204000,NA,cluster9
Glyma.20G205600,NA,cluster9
Glyma.20G208500,NA,cluster9
Glyma.20G210300,NA,cluster9
Glyma.20G210700,NA,cluster9
Glyma.20G211400,NA,cluster9
Glyma.20G212200,NA,cluster9
Glyma.20G218400,NA,cluster9
Glyma.20G220200,NA,cluster9
Glyma.20G222900,NA,cluster9
Glyma.20G226300,NA,cluster9
Glyma.20G228000,NA,cluster9
Glyma.20G228900,NA,cluster9
Glyma.20G233900,NA,cluster9
Glyma.20G238100,NA,cluster9
Glyma.20G238800,NA,cluster9
Glyma.20G241200,NA,cluster9
Glyma.20G243000,NA,cluster9
Glyma.20G243400,NA,cluster9
Glyma.20G245300,NA,cluster9
Glyma.20G250200,NA,cluster9
Glyma.U031705,NA,cluster9
Glyma.U039500,NA,cluster9
